Code	Region	Country	variable	value
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1890	1.08593
76	Latin America and Caribbean	Brazil	1890	3.10725
152	Latin America and Caribbean	Chile	1890	56.0585
170	Latin America and Caribbean	Colombia	1890	0.620821
218	Latin America and Caribbean	Ecuador	1890	0.271958
600	Latin America and Caribbean	Paraguay	1890	0.0756378
604	Latin America and Caribbean	Peru	1890	3.86729
858	Latin America and Caribbean	Uruguay	1890	0.146161
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1890	0.59593
36	Western Offshoots	Australia	1890	46.7268
554	Western Offshoots	New Zealand	1890	14.6087
50	South and South-East Asia	Bangladesh	1890	4.40268
356	South and South-East Asia	India	1890	63.859
364	MENA	Iran (Islamic Republic of)	1890	2.85693
524	South and South-East Asia	Nepal	1890	1.23635
586	South and South-East Asia	Pakistan	1890	4.914
144	South and South-East Asia	Sri Lanka	1890	0.440384
156	East Asia	China	1890	141.844
344	East Asia	Hong Kong China	1890	0.0645194
408	East Asia	Democratic People's Republic of Korea	1890	5.04008
392	East Asia	Japan	1890	118.803
496	East Asia	Mongolia	1890	0.22749
410	East Asia	Korea	1890	2.70443
96	South and South-East Asia	Brunei Darussalam	1890	0.00262643
116	South and South-East Asia	Cambodia	1890	0.806285
360	South and South-East Asia	Indonesia	1890	6.25313
458	South and South-East Asia	Malaysia	1890	0.317085
104	South and South-East Asia	Myanmar	1890	1.49801
608	South and South-East Asia	Philippines	1890	1.10113
702	South and South-East Asia	Singapore	1890	0.0180408
764	South and South-East Asia	Thailand	1890	1.33487
704	South and South-East Asia	Viet Nam	1890	2.73166
51	Eastern Europe	Armenia	1890	0.77885
31	Eastern Europe	Azerbaijan	1890	1.59306
48	MENA	Bahrain	1890	0.0124539
196	MENA	Cyprus	1890	0.140794
268	Eastern Europe	Georgia	1890	2.38957
368	MENA	Iraq	1890	0.301946
376	MENA	Israel	1890	0.195408
400	MENA	Jordan	1890	0.0675764
414	MENA	Kuwait	1890	0.0164006
422	MENA	Lebanon	1890	0.0852349
512	MENA	Oman	1890	0.0589665
634	MENA	Qatar	1890	0.00269302
682	MENA	Saudi Arabia	1890	0.370485
760	MENA	Syrian Arab Republic	1890	0.517126
792	MENA	Turkey	1890	21.1411
784	MENA	United Arab Emirates	1890	0.00749618
887	MENA	Yemen	1890	0.455127
398	Eastern Europe	Kazakhstan	1890	2.02098
417	Eastern Europe	Kyrgyzstan	1890	0.524831
762	Eastern Europe	Tajikistan	1890	0.516593
795	Eastern Europe	Turkmenistan	1890	0.661576
860	Eastern Europe	Uzbekistan	1890	2.9825
12	MENA	Algeria	1890	0.595434
818	MENA	Egypt	1890	0.889352
434	MENA	Libya	1890	0.0699974
504	MENA	Morocco	1890	0.757014
788	MENA	Tunisia	1890	0.28516
204	Sub-Saharan Africa	Benin	1890	0.325011
384	Sub-Saharan Africa	Cote d'Ivoire	1890	0.223542
288	Sub-Saharan Africa	Ghana	1890	0.538955
566	Sub-Saharan Africa	Nigeria	1890	3.09916
686	Sub-Saharan Africa	Senegal	1890	0.159204
768	Sub-Saharan Africa	Togo	1890	0.101623
24	Sub-Saharan Africa	Angola	1890	0.402058
120	Sub-Saharan Africa	Cameroon	1890	0.338623
178	Sub-Saharan Africa	Congo	1890	0.0424608
180	Sub-Saharan Africa	Democratic Republic of the Congo	1890	0.942838
266	Sub-Saharan Africa	Gabon	1890	0.0249598
72	Sub-Saharan Africa	Botswana	1890	0.0132124
516	Sub-Saharan Africa	Namibia	1890	0.0274981
710	Sub-Saharan Africa	South Africa	1890	20.3426
232	Sub-Saharan Africa	Eritrea	1890	0.0327658
404	Sub-Saharan Africa	Kenya	1890	0.350858
508	Sub-Saharan Africa	Mozambique	1890	0.751634
834	Sub-Saharan Africa	United Republic of Tanzania	1890	0.488068
894	Sub-Saharan Africa	Zambia	1890	0.395596
716	Sub-Saharan Africa	Zimbabwe	1890	0.312068
40	Western Europe	Austria	1900	390.192
56	Western Europe	Belgium	1900	283.669
250	Western Europe	France	1900	560.741
276	Western Europe	Germany	1900	1960.12
442	Western Europe	Luxembourg	1900	0.0246608
528	Western Europe	Netherlands	1900	102.518
756	Western Europe	Switzerland	1900	40.4484
208	Western Europe	Denmark	1900	36.8922
233	Eastern Europe	Estonia	1900	2.15006
246	Western Europe	Finland	1900	26.2231
352	Western Europe	Iceland	1900	0.0170746
372	Western Europe	Ireland	1900	1.61213
428	Eastern Europe	Latvia	1900	4.88844
440	Eastern Europe	Lithuania	1900	8.90125
578	Western Europe	Norway	1900	45.714
752	Western Europe	Sweden	1900	72.9225
826	Western Europe	United Kingdom	1900	3101.88
8	Eastern Europe	Albania	1900	0.376066
70	Eastern Europe	Bosnia and Herzegovina	1900	0.703903
191	Eastern Europe	Croatia	1900	1.03788
292	Western Europe	Gibraltar	1900	0.00133143
300	Western Europe	Greece	1900	20.2503
380	Western Europe	Italy	1900	191.633
470	Western Europe	Malta	1900	0.0221233
620	Western Europe	Portugal	1900	14.7695
705	Eastern Europe	Slovenia	1900	0.487908
724	Western Europe	Spain	1900	321.907
807	Eastern Europe	Former Yugoslav Republic of Macedonia	1900	0.340427
112	Eastern Europe	Belarus	1900	4.73385
100	Eastern Europe	Bulgaria	1900	5.3125
203	Eastern Europe	Czech Republic	1900	602.463
348	Eastern Europe	Hungary	1900	248.653
616	Eastern Europe	Poland	1900	360.329
498	Eastern Europe	Republic of Moldova	1900	3.38551
642	Eastern Europe	Romania	1900	28.2241
643	Eastern Europe	Russian Federation	1900	277.706
703	Eastern Europe	Slovakia	1900	62.1675
804	Eastern Europe	Ukraine	1900	132.255
124	Western Offshoots	Canada	1900	198.936
840	Western Offshoots	United States of America	1900	9145.98
192	Latin America and Caribbean	Cuba	1900	0.253355
214	Latin America and Caribbean	Dominican Republic	1900	0.12898
332	Latin America and Caribbean	Haiti	1900	0.222311
388	Latin America and Caribbean	Jamaica	1900	0.0735771
780	Latin America and Caribbean	Trinidad and Tobago	1900	0.0852802
188	Latin America and Caribbean	Costa Rica	1900	0.0420783
222	Latin America and Caribbean	El Salvador	1900	0.0923711
320	Latin America and Caribbean	Guatemala	1900	0.13
340	Latin America and Caribbean	Honduras	1900	0.0565067
484	Latin America and Caribbean	Mexico	1900	51.8258
558	Latin America and Caribbean	Nicaragua	1900	0.0572189
591	Latin America and Caribbean	Panama	1900	0.0263
32	Latin America and Caribbean	Argentina	1900	13.4252
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1900	1.94892
76	Latin America and Caribbean	Brazil	1900	3.76542
152	Latin America and Caribbean	Chile	1900	48.6791
170	Latin America and Caribbean	Colombia	1900	0.83455
218	Latin America and Caribbean	Ecuador	1900	0.300848
600	Latin America and Caribbean	Paraguay	1900	0.0929757
604	Latin America and Caribbean	Peru	1900	9.06016
858	Latin America and Caribbean	Uruguay	1900	0.18073
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1900	0.845606
36	Western Offshoots	Australia	1900	124.112
554	Western Offshoots	New Zealand	1900	24.773
50	South and South-East Asia	Bangladesh	1900	4.55308
356	South and South-East Asia	India	1900	102.121
364	MENA	Iran (Islamic Republic of)	1900	3.11328
524	South and South-East Asia	Nepal	1900	1.37285
586	South and South-East Asia	Pakistan	1900	5.18223
144	South and South-East Asia	Sri Lanka	1900	0.518238
156	East Asia	China	1900	147.849
344	East Asia	Hong Kong China	1900	0.0922568
408	East Asia	Democratic People's Republic of Korea	1900	5.35456
392	East Asia	Japan	1900	260.761
496	East Asia	Mongolia	1900	0.250239
410	East Asia	Korea	1900	2.75962
96	South and South-East Asia	Brunei Darussalam	1900	0.0138932
116	South and South-East Asia	Cambodia	1900	0.863877
360	South and South-East Asia	Indonesia	1900	12.954
458	South and South-East Asia	Malaysia	1900	0.492985
104	South and South-East Asia	Myanmar	1900	2.03504
608	South and South-East Asia	Philippines	1900	1.3032
702	South and South-East Asia	Singapore	1900	0.0233469
764	South and South-East Asia	Thailand	1900	1.46495
704	South and South-East Asia	Viet Nam	1900	6.32585
51	Eastern Europe	Armenia	1900	1.56883
31	Eastern Europe	Azerbaijan	1900	3.53543
48	MENA	Bahrain	1900	0.0125797
196	MENA	Cyprus	1900	0.272135
268	Eastern Europe	Georgia	1900	4.87448
368	MENA	Iraq	1900	0.345303
376	MENA	Israel	1900	0.197382
400	MENA	Jordan	1900	0.0677119
414	MENA	Kuwait	1900	0.0165663
422	MENA	Lebanon	1900	0.0948201
512	MENA	Oman	1900	0.06207
634	MENA	Qatar	1900	0.00272022
682	MENA	Saudi Arabia	1900	0.38326
760	MENA	Syrian Arab Republic	1900	0.507852
792	MENA	Turkey	1900	41.1055
784	MENA	United Arab Emirates	1900	0.0075719
887	MENA	Yemen	1900	0.470821
398	Eastern Europe	Kazakhstan	1900	5.02645
417	Eastern Europe	Kyrgyzstan	1900	0.770696
762	Eastern Europe	Tajikistan	1900	0.804128
795	Eastern Europe	Turkmenistan	1900	1.35651
860	Eastern Europe	Uzbekistan	1900	5.50272
12	MENA	Algeria	1900	0.642322
818	MENA	Egypt	1900	1.0808
434	MENA	Libya	1900	0.0754145
504	MENA	Morocco	1900	0.816891
788	MENA	Tunisia	1900	0.311015
204	Sub-Saharan Africa	Benin	1900	0.331644
384	Sub-Saharan Africa	Cote d'Ivoire	1900	0.252684
288	Sub-Saharan Africa	Ghana	1900	0.595797
566	Sub-Saharan Africa	Nigeria	1900	3.49734
686	Sub-Saharan Africa	Senegal	1900	0.181107
768	Sub-Saharan Africa	Togo	1900	0.12728
24	Sub-Saharan Africa	Angola	1900	0.453148
120	Sub-Saharan Africa	Cameroon	1900	0.384456
178	Sub-Saharan Africa	Congo	1900	0.0512403
180	Sub-Saharan Africa	Democratic Republic of the Congo	1900	1.07937
266	Sub-Saharan Africa	Gabon	1900	0.0293369
72	Sub-Saharan Africa	Botswana	1900	0.0154259
516	Sub-Saharan Africa	Namibia	1900	0.0300346
710	Sub-Saharan Africa	South Africa	1900	29.4906
232	Sub-Saharan Africa	Eritrea	1900	0.0343799
404	Sub-Saharan Africa	Kenya	1900	0.380739
508	Sub-Saharan Africa	Mozambique	1900	0.865252
834	Sub-Saharan Africa	United Republic of Tanzania	1900	0.560333
894	Sub-Saharan Africa	Zambia	1900	0.403669
716	Sub-Saharan Africa	Zimbabwe	1900	0.369045
40	Western Europe	Austria	1910	631.47
56	Western Europe	Belgium	1910	354.635
250	Western Europe	France	1910	736.356
276	Western Europe	Germany	1910	2718.27
442	Western Europe	Luxembourg	1910	0.0227639
528	Western Europe	Netherlands	1910	146.513
756	Western Europe	Switzerland	1910	55.3929
208	Western Europe	Denmark	1910	53.2377
233	Eastern Europe	Estonia	1910	1.81932
246	Western Europe	Finland	1910	54.2284
352	Western Europe	Iceland	1910	0.0507242
372	Western Europe	Ireland	1910	1.33414
428	Eastern Europe	Latvia	1910	4.73715
440	Eastern Europe	Lithuania	1910	8.46405
578	Western Europe	Norway	1910	86.2986
752	Western Europe	Sweden	1910	116.424
826	Western Europe	United Kingdom	1910	3588.57
8	Eastern Europe	Albania	1910	0.393394
70	Eastern Europe	Bosnia and Herzegovina	1910	0.656437
191	Eastern Europe	Croatia	1910	1.08135
292	Western Europe	Gibraltar	1910	0.00356346
300	Western Europe	Greece	1910	26.5716
380	Western Europe	Italy	1910	285.299
470	Western Europe	Malta	1910	0.0516285
620	Western Europe	Portugal	1910	25.1573
705	Eastern Europe	Slovenia	1910	0.646046
724	Western Europe	Spain	1910	371.184
807	Eastern Europe	Former Yugoslav Republic of Macedonia	1910	0.350402
112	Eastern Europe	Belarus	1910	5.62676
100	Eastern Europe	Bulgaria	1910	10.1473
203	Eastern Europe	Czech Republic	1910	740.549
348	Eastern Europe	Hungary	1910	331.541
616	Eastern Europe	Poland	1910	522.377
498	Eastern Europe	Republic of Moldova	1910	2.99619
642	Eastern Europe	Romania	1910	53.6405
643	Eastern Europe	Russian Federation	1910	389.321
703	Eastern Europe	Slovakia	1910	72.821
804	Eastern Europe	Ukraine	1910	183.258
124	Western Offshoots	Canada	1910	623.544
840	Western Offshoots	United States of America	1910	15800.8
192	Latin America and Caribbean	Cuba	1910	7.85573
214	Latin America and Caribbean	Dominican Republic	1910	0.151318
332	Latin America and Caribbean	Haiti	1910	0.264325
388	Latin America and Caribbean	Jamaica	1910	0.134657
780	Latin America and Caribbean	Trinidad and Tobago	1910	0.213196
188	Latin America and Caribbean	Costa Rica	1910	0.0557445
222	Latin America and Caribbean	El Salvador	1910	0.133846
320	Latin America and Caribbean	Guatemala	1910	0.169612
340	Latin America and Caribbean	Honduras	1910	0.0733658
484	Latin America and Caribbean	Mexico	1910	218.38
558	Latin America and Caribbean	Nicaragua	1910	0.0728594
591	Latin America and Caribbean	Panama	1910	0.0366844
32	Latin America and Caribbean	Argentina	1910	56.3052
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1910	5.57358
76	Latin America and Caribbean	Brazil	1910	46.1769
152	Latin America and Caribbean	Chile	1910	100.631
170	Latin America and Caribbean	Colombia	1910	0.974879
218	Latin America and Caribbean	Ecuador	1910	0.326017
600	Latin America and Caribbean	Paraguay	1910	0.12658
604	Latin America and Caribbean	Peru	1910	66.6199
858	Latin America and Caribbean	Uruguay	1910	0.187247
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1910	1.41869
36	Western Offshoots	Australia	1910	214.709
554	Western Offshoots	New Zealand	1910	49.0284
50	South and South-East Asia	Bangladesh	1910	4.41154
356	South and South-East Asia	India	1910	161.357
364	MENA	Iran (Islamic Republic of)	1910	2.82942
524	South and South-East Asia	Nepal	1910	1.40277
586	South and South-East Asia	Pakistan	1910	5.27469
144	South and South-East Asia	Sri Lanka	1910	0.635954
156	East Asia	China	1910	357.157
344	East Asia	Hong Kong China	1910	0.123802
408	East Asia	Democratic People's Republic of Korea	1910	4.99716
392	East Asia	Japan	1910	533.127
496	East Asia	Mongolia	1910	0.236305
410	East Asia	Korea	1910	2.88484
96	South and South-East Asia	Brunei Darussalam	1910	0.0553761
116	South and South-East Asia	Cambodia	1910	1.0289
360	South and South-East Asia	Indonesia	1910	25.1694
458	South and South-East Asia	Malaysia	1910	0.508077
104	South and South-East Asia	Myanmar	1910	2.26895
608	South and South-East Asia	Philippines	1910	1.87751
702	South and South-East Asia	Singapore	1910	0.025178
764	South and South-East Asia	Thailand	1910	1.49671
704	South and South-East Asia	Viet Nam	1910	11.6747
51	Eastern Europe	Armenia	1910	1.4597
31	Eastern Europe	Azerbaijan	1910	3.22181
48	MENA	Bahrain	1910	0.010589
196	MENA	Cyprus	1910	0.50661
268	Eastern Europe	Georgia	1910	4.5639
368	MENA	Iraq	1910	0.329534
376	MENA	Israel	1910	0.182698
400	MENA	Jordan	1910	0.0565644
414	MENA	Kuwait	1910	0.0139447
422	MENA	Lebanon	1910	0.0832253
512	MENA	Oman	1910	0.0544474
634	MENA	Qatar	1910	0.0050425
682	MENA	Saudi Arabia	1910	0.330469
760	MENA	Syrian Arab Republic	1910	0.415529
792	MENA	Turkey	1910	71.6395
784	MENA	United Arab Emirates	1910	0.00650222
887	MENA	Yemen	1910	0.407862
398	Eastern Europe	Kazakhstan	1910	5.46246
417	Eastern Europe	Kyrgyzstan	1910	0.691435
762	Eastern Europe	Tajikistan	1910	0.83936
795	Eastern Europe	Turkmenistan	1910	1.33682
860	Eastern Europe	Uzbekistan	1910	6.43481
12	MENA	Algeria	1910	1.2827
818	MENA	Egypt	1910	1.05902
434	MENA	Libya	1910	0.068996
504	MENA	Morocco	1910	0.73698
788	MENA	Tunisia	1910	0.315482
204	Sub-Saharan Africa	Benin	1910	0.30732
384	Sub-Saharan Africa	Cote d'Ivoire	1910	0.249278
288	Sub-Saharan Africa	Ghana	1910	0.558409
566	Sub-Saharan Africa	Nigeria	1910	4.02001
686	Sub-Saharan Africa	Senegal	1910	0.16388
768	Sub-Saharan Africa	Togo	1910	0.120119
24	Sub-Saharan Africa	Angola	1910	0.485706
120	Sub-Saharan Africa	Cameroon	1910	0.423706
178	Sub-Saharan Africa	Congo	1910	0.206848
180	Sub-Saharan Africa	Democratic Republic of the Congo	1910	1.11168
266	Sub-Saharan Africa	Gabon	1910	0.0438561
72	Sub-Saharan Africa	Botswana	1910	0.0188389
516	Sub-Saharan Africa	Namibia	1910	0.0310304
710	Sub-Saharan Africa	South Africa	1910	169.883
232	Sub-Saharan Africa	Eritrea	1910	0.0371809
404	Sub-Saharan Africa	Kenya	1910	0.398252
508	Sub-Saharan Africa	Mozambique	1910	0.918134
834	Sub-Saharan Africa	United Republic of Tanzania	1910	0.59508
894	Sub-Saharan Africa	Zambia	1910	0.389693
716	Sub-Saharan Africa	Zimbabwe	1910	4.69875
40	Western Europe	Austria	1920	125.63
56	Western Europe	Belgium	1920	300.53
250	Western Europe	France	1920	1004.23
276	Western Europe	Germany	1920	2681.62
442	Western Europe	Luxembourg	1920	0.0205342
528	Western Europe	Netherlands	1920	142.497
756	Western Europe	Switzerland	1920	50.1848
208	Western Europe	Denmark	1920	51.2253
233	Eastern Europe	Estonia	1920	1.00598
246	Western Europe	Finland	1920	27.0968
352	Western Europe	Iceland	1920	0.1005
372	Western Europe	Ireland	1920	1.61556
428	Eastern Europe	Latvia	1920	2.34211
440	Eastern Europe	Lithuania	1920	3.99303
578	Western Europe	Norway	1920	72.1619
752	Western Europe	Sweden	1920	114.76
826	Western Europe	United Kingdom	1920	3864.02
8	Eastern Europe	Albania	1920	0.388645
70	Eastern Europe	Bosnia and Herzegovina	1920	0.608998
191	Eastern Europe	Croatia	1920	1.01246
292	Western Europe	Gibraltar	1920	0.00642449
300	Western Europe	Greece	1920	18.5279
380	Western Europe	Italy	1920	195.014
470	Western Europe	Malta	1920	0.0844335
620	Western Europe	Portugal	1920	17.7282
705	Eastern Europe	Slovenia	1920	2.29719
724	Western Europe	Spain	1920	341.334
807	Eastern Europe	Former Yugoslav Republic of Macedonia	1920	0.591933
112	Eastern Europe	Belarus	1920	2.85923
100	Eastern Europe	Bulgaria	1920	15.3031
203	Eastern Europe	Czech Republic	1920	625.485
348	Eastern Europe	Hungary	1920	185.818
616	Eastern Europe	Poland	1920	423.107
498	Eastern Europe	Republic of Moldova	1920	1.77813
642	Eastern Europe	Romania	1920	71.5589
643	Eastern Europe	Russian Federation	1920	120.399
703	Eastern Europe	Slovakia	1920	64.4107
804	Eastern Europe	Ukraine	1920	71.2188
124	Western Offshoots	Canada	1920	1056.85
840	Western Offshoots	United States of America	1920	19379.1
192	Latin America and Caribbean	Cuba	1920	14.9259
214	Latin America and Caribbean	Dominican Republic	1920	0.192414
332	Latin America and Caribbean	Haiti	1920	0.318019
388	Latin America and Caribbean	Jamaica	1920	0.211749
780	Latin America and Caribbean	Trinidad and Tobago	1920	0.279572
188	Latin America and Caribbean	Costa Rica	1920	0.0729897
222	Latin America and Caribbean	El Salvador	1920	0.210078
320	Latin America and Caribbean	Guatemala	1920	0.216248
340	Latin America and Caribbean	Honduras	1920	0.0996439
484	Latin America and Caribbean	Mexico	1920	253.586
558	Latin America and Caribbean	Nicaragua	1920	0.0918008
591	Latin America and Caribbean	Panama	1920	0.0484894
32	Latin America and Caribbean	Argentina	1920	35.4145
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1920	21.216
76	Latin America and Caribbean	Brazil	1920	49.8697
152	Latin America and Caribbean	Chile	1920	219.549
170	Latin America and Caribbean	Colombia	1920	1.13224
218	Latin America and Caribbean	Ecuador	1920	0.466148
600	Latin America and Caribbean	Paraguay	1920	0.171716
604	Latin America and Caribbean	Peru	1920	78.914
858	Latin America and Caribbean	Uruguay	1920	0.216868
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1920	1.33766
36	Western Offshoots	Australia	1920	171.598
554	Western Offshoots	New Zealand	1920	41.8898
50	South and South-East Asia	Bangladesh	1920	4.20523
356	South and South-East Asia	India	1920	220.601
364	MENA	Iran (Islamic Republic of)	1920	8.87333
524	South and South-East Asia	Nepal	1920	1.58748
586	South and South-East Asia	Pakistan	1920	5.42285
144	South and South-East Asia	Sri Lanka	1920	0.777742
156	East Asia	China	1920	458.393
344	East Asia	Hong Kong China	1920	0.135453
408	East Asia	Democratic People's Republic of Korea	1920	5.75501
392	East Asia	Japan	1920	1081.2
496	East Asia	Mongolia	1920	0.189149
410	East Asia	Korea	1920	4.58605
96	South and South-East Asia	Brunei Darussalam	1920	0.0897975
116	South and South-East Asia	Cambodia	1920	1.20417
360	South and South-East Asia	Indonesia	1920	36.0888
458	South and South-East Asia	Malaysia	1920	0.953541
104	South and South-East Asia	Myanmar	1920	9.56759
608	South and South-East Asia	Philippines	1920	2.46403
702	South and South-East Asia	Singapore	1920	0.0260667
764	South and South-East Asia	Thailand	1920	1.57132
704	South and South-East Asia	Viet Nam	1920	14.8691
51	Eastern Europe	Armenia	1920	0.794103
31	Eastern Europe	Azerbaijan	1920	1.91189
48	MENA	Bahrain	1920	0.009133
196	MENA	Cyprus	1920	0.136815
268	Eastern Europe	Georgia	1920	2.40218
368	MENA	Iraq	1920	0.390357
376	MENA	Israel	1920	0.187737
400	MENA	Jordan	1920	0.0474216
414	MENA	Kuwait	1920	0.110438
422	MENA	Lebanon	1920	0.0809359
512	MENA	Oman	1920	0.0438413
634	MENA	Qatar	1920	0.0362182
682	MENA	Saudi Arabia	1920	0.502314
760	MENA	Syrian Arab Republic	1920	0.326296
792	MENA	Turkey	1920	26.3066
784	MENA	United Arab Emirates	1920	0.0057745
887	MENA	Yemen	1920	0.351621
398	Eastern Europe	Kazakhstan	1920	3.58123
417	Eastern Europe	Kyrgyzstan	1920	0.494891
762	Eastern Europe	Tajikistan	1920	0.547438
795	Eastern Europe	Turkmenistan	1920	0.732761
860	Eastern Europe	Uzbekistan	1920	3.24254
12	MENA	Algeria	1920	1.76207
818	MENA	Egypt	1920	7.126
434	MENA	Libya	1920	0.0594384
504	MENA	Morocco	1920	0.63795
788	MENA	Tunisia	1920	1.03102
204	Sub-Saharan Africa	Benin	1920	0.331473
384	Sub-Saharan Africa	Cote d'Ivoire	1920	0.275754
288	Sub-Saharan Africa	Ghana	1920	0.610635
566	Sub-Saharan Africa	Nigeria	1920	9.14947
686	Sub-Saharan Africa	Senegal	1920	0.171549
768	Sub-Saharan Africa	Togo	1920	0.132432
24	Sub-Saharan Africa	Angola	1920	0.548172
120	Sub-Saharan Africa	Cameroon	1920	0.546133
178	Sub-Saharan Africa	Congo	1920	0.433691
180	Sub-Saharan Africa	Democratic Republic of the Congo	1920	1.34635
266	Sub-Saharan Africa	Gabon	1920	0.0684586
72	Sub-Saharan Africa	Botswana	1920	0.0233394
516	Sub-Saharan Africa	Namibia	1920	0.0317436
710	Sub-Saharan Africa	South Africa	1920	271.496
232	Sub-Saharan Africa	Eritrea	1920	0.0510512
404	Sub-Saharan Africa	Kenya	1920	0.489594
508	Sub-Saharan Africa	Mozambique	1920	1.04793
834	Sub-Saharan Africa	United Republic of Tanzania	1920	0.742071
894	Sub-Saharan Africa	Zambia	1920	0.440974
716	Sub-Saharan Africa	Zimbabwe	1920	14.2295
40	Western Europe	Austria	1930	152.751
56	Western Europe	Belgium	1930	778.457
250	Western Europe	France	1930	1491.87
276	Western Europe	Germany	1930	3293.09
442	Western Europe	Luxembourg	1930	0.0179716
528	Western Europe	Netherlands	1930	320.466
756	Western Europe	Switzerland	1930	65.9741
208	Western Europe	Denmark	1930	101.193
233	Eastern Europe	Estonia	1930	2.90032
246	Western Europe	Finland	1930	106.618
352	Western Europe	Iceland	1930	0.209372
372	Western Europe	Ireland	1930	68.4774
428	Eastern Europe	Latvia	1930	7.30326
440	Eastern Europe	Lithuania	1930	13.1749
578	Western Europe	Norway	1930	137.898
752	Western Europe	Sweden	1930	240.812
826	Western Europe	United Kingdom	1930	3997.4
8	Eastern Europe	Albania	1930	0.491456
70	Eastern Europe	Bosnia and Herzegovina	1930	0.57085
191	Eastern Europe	Croatia	1930	1.8052
292	Western Europe	Gibraltar	1930	0.00987731
300	Western Europe	Greece	1930	44.2547
380	Western Europe	Italy	1930	400.524
470	Western Europe	Malta	1930	0.120549
620	Western Europe	Portugal	1930	33.6746
705	Eastern Europe	Slovenia	1930	7.56952
724	Western Europe	Spain	1930	343.768
807	Eastern Europe	Former Yugoslav Republic of Macedonia	1930	4.87246
112	Eastern Europe	Belarus	1930	8.19303
100	Eastern Europe	Bulgaria	1930	38.3526
203	Eastern Europe	Czech Republic	1930	698.146
348	Eastern Europe	Hungary	1930	297.391
616	Eastern Europe	Poland	1930	811.703
498	Eastern Europe	Republic of Moldova	1930	5.11558
642	Eastern Europe	Romania	1930	134.812
643	Eastern Europe	Russian Federation	1930	517.338
703	Eastern Europe	Slovakia	1930	97.196
804	Eastern Europe	Ukraine	1930	246.87
124	Western Offshoots	Canada	1930	1769.12
840	Western Offshoots	United States of America	1930	19423.8
192	Latin America and Caribbean	Cuba	1930	0.719125
214	Latin America and Caribbean	Dominican Republic	1930	0.248001
332	Latin America and Caribbean	Haiti	1930	0.37138
388	Latin America and Caribbean	Jamaica	1930	0.307658
780	Latin America and Caribbean	Trinidad and Tobago	1930	0.86736
188	Latin America and Caribbean	Costa Rica	1930	0.0846432
222	Latin America and Caribbean	El Salvador	1930	0.237972
320	Latin America and Caribbean	Guatemala	1930	0.271164
340	Latin America and Caribbean	Honduras	1930	0.150814
484	Latin America and Caribbean	Mexico	1930	331.04
558	Latin America and Caribbean	Nicaragua	1930	0.126241
591	Latin America and Caribbean	Panama	1930	0.0603278
32	Latin America and Caribbean	Argentina	1930	73.8223
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1930	0.308432
76	Latin America and Caribbean	Brazil	1930	82.3193
152	Latin America and Caribbean	Chile	1930	467.892
170	Latin America and Caribbean	Colombia	1930	5.66598
218	Latin America and Caribbean	Ecuador	1930	4.12671
600	Latin America and Caribbean	Paraguay	1930	0.231294
604	Latin America and Caribbean	Peru	1930	116.522
858	Latin America and Caribbean	Uruguay	1930	0.235764
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1930	6.35252
36	Western Offshoots	Australia	1930	281.227
554	Western Offshoots	New Zealand	1930	57.8886
50	South and South-East Asia	Bangladesh	1930	4.00878
356	South and South-East Asia	India	1930	280.909
364	MENA	Iran (Islamic Republic of)	1930	13.2599
524	South and South-East Asia	Nepal	1930	1.65486
586	South and South-East Asia	Pakistan	1930	6.04401
144	South and South-East Asia	Sri Lanka	1930	0.926831
156	East Asia	China	1930	580.935
344	East Asia	Hong Kong China	1930	0.133661
408	East Asia	Democratic People's Republic of Korea	1930	7.87638
392	East Asia	Japan	1930	1346.65
496	East Asia	Mongolia	1930	0.14523
410	East Asia	Korea	1930	8.73834
96	South and South-East Asia	Brunei Darussalam	1930	0.170026
116	South and South-East Asia	Cambodia	1930	1.44546
360	South and South-East Asia	Indonesia	1930	53.717
458	South and South-East Asia	Malaysia	1930	0.717338
104	South and South-East Asia	Myanmar	1930	63.3526
608	South and South-East Asia	Philippines	1930	2.04392
702	South and South-East Asia	Singapore	1930	0.0298
764	South and South-East Asia	Thailand	1930	1.73976
704	South and South-East Asia	Viet Nam	1930	35.5169
51	Eastern Europe	Armenia	1930	1.94955
31	Eastern Europe	Azerbaijan	1930	6.02099
48	MENA	Bahrain	1930	0.00738489
196	MENA	Cyprus	1930	0.401319
268	Eastern Europe	Georgia	1930	6.08046
368	MENA	Iraq	1930	4.78545
376	MENA	Israel	1930	0.191906
400	MENA	Jordan	1930	0.0427262
414	MENA	Kuwait	1930	0.351609
422	MENA	Lebanon	1930	0.0832004
512	MENA	Oman	1930	0.0332131
634	MENA	Qatar	1930	0.109538
682	MENA	Saudi Arabia	1930	1.01533
760	MENA	Syrian Arab Republic	1930	0.240151
792	MENA	Turkey	1930	70.872
