Code	Region	Country	variable	value
56	Western Europe	Belgium	1970	37.6805
250	Western Europe	France	1970	44.6583
278	Eastern Europe	German Democratic Republic (until 1990)	1970	40.0559
528	Western Europe	Netherlands	1970	35.9017
756	Western Europe	Switzerland	1970	41.1335
208	Western Europe	Denmark	1970	29.2777
233	Eastern Europe	Estonia	1970	46.0182
372	Western Europe	Ireland	1970	38.4657
578	Western Europe	Norway	1970	32.7983
752	Western Europe	Sweden	1970	36.957
826	Western Europe	United Kingdom	1970	28.9
300	Western Europe	Greece	1970	41.7602
380	Western Europe	Italy	1970	39.0408
620	Western Europe	Portugal	1970	40.9958
705	Eastern Europe	Slovenia	1970	43.5488
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1970	35.7034
724	Western Europe	Spain	1970	34.5736
100	Eastern Europe	Bulgaria	1970	21.3525
200	Eastern Europe	Czechoslovakia (until 1993)	1970	25.9042
348	Eastern Europe	Hungary	1970	27.0431
616	Eastern Europe	Poland	1970	29.0755
810	Eastern Europe	USSR (until 1991)	1970	23
124	Western Offshoots	Canada	1970	33.7804
840	Western Offshoots	United States of America	1970	36.0646
44	Latin America and Caribbean	Bahamas	1970	46.7735
214	Latin America and Caribbean	Dominican Republic	1970	45
332	Latin America and Caribbean	Haiti	1970	51.2037
388	Latin America and Caribbean	Jamaica	1970	33.0291
630	Latin America and Caribbean	Puerto Rico	1970	51.9823
780	Latin America and Caribbean	Trinidad and Tobago	1970	51.6387
188	Latin America and Caribbean	Costa Rica	1970	44.6883
320	Latin America and Caribbean	Guatemala	1970	53.7768
340	Latin America and Caribbean	Honduras	1970	61.88
484	Latin America and Caribbean	Mexico	1970	56.0522
558	Latin America and Caribbean	Nicaragua	1970	50.2374
591	Latin America and Caribbean	Panama	1970	58.9215
32	Latin America and Caribbean	Argentina	1970	35.3
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1970	54.8652
76	Latin America and Caribbean	Brazil	1970	57.8433
152	Latin America and Caribbean	Chile	1970	47.4427
170	Latin America and Caribbean	Colombia	1970	51.9379
218	Latin America and Caribbean	Ecuador	1970	38
604	Latin America and Caribbean	Peru	1970	55
858	Latin America and Caribbean	Uruguay	1970	36.2
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1970	47.2196
36	Western Offshoots	Australia	1970	31.8184
554	Western Offshoots	New Zealand	1970	30.0465
242	South and South-East Asia	Fiji	1970	47.5771
50	South and South-East Asia	Bangladesh	1970	29
356	South and South-East Asia	India	1970	39.8252
364	MENA	Iran (Islamic Republic of)	1970	45.5
524	South and South-East Asia	Nepal	1970	51.0933
586	South and South-East Asia	Pakistan	1970	32.99
144	South and South-East Asia	Sri Lanka	1970	37.5108
156	East Asia	China	1970	27.9
344	East Asia	Hong Kong China	1970	44.695
392	East Asia	Japan	1970	34.879
410	East Asia	Korea	1970	33.9849
9002	East Asia	Taiwan	1970	30.8864
360	South and South-East Asia	Indonesia	1970	44
458	South and South-East Asia	Malaysia	1970	51.4292
104	South and South-East Asia	Myanmar	1970	44.2748
608	South and South-East Asia	Philippines	1970	49.659
702	South and South-East Asia	Singapore	1970	41
764	South and South-East Asia	Thailand	1970	44.4113
792	MENA	Turkey	1970	51.6787
398	Eastern Europe	Kazakhstan	1970	48.2
417	Eastern Europe	Kyrgyzstan	1970	46.9577
860	Eastern Europe	Uzbekistan	1970	43.3
818	MENA	Egypt	1970	43.37
504	MENA	Morocco	1970	47.9841
736	MENA	Sudan (until 2011)	1970	36.5806
788	MENA	Tunisia	1970	59.2126
204	Sub-Saharan Africa	Benin	1970	49.4602
854	Sub-Saharan Africa	Burkina Faso	1970	47.5683
384	Sub-Saharan Africa	Cote d'Ivoire	1970	49.024
288	Sub-Saharan Africa	Ghana	1970	50.899
324	Sub-Saharan Africa	Guinea	1970	49.7224
466	Sub-Saharan Africa	Mali	1970	49.0818
562	Sub-Saharan Africa	Niger	1970	48.0066
566	Sub-Saharan Africa	Nigeria	1970	38.3316
686	Sub-Saharan Africa	Senegal	1970	46.777
694	Sub-Saharan Africa	Sierra Leone	1970	60.0885
120	Sub-Saharan Africa	Cameroon	1970	50.5085
140	Sub-Saharan Africa	Central African Republic	1970	56.0285
148	Sub-Saharan Africa	Chad	1970	50.2953
266	Sub-Saharan Africa	Gabon	1970	64.53
710	Sub-Saharan Africa	South Africa	1970	70.0992
174	Sub-Saharan Africa	Comoros	1970	50.2936
230	Sub-Saharan Africa	Ethiopia (until 1993)	1970	52.2263
404	Sub-Saharan Africa	Kenya	1970	50.4665
450	Sub-Saharan Africa	Madagascar	1970	47.9501
454	Sub-Saharan Africa	Malawi	1970	49.4454
508	Sub-Saharan Africa	Mozambique	1970	49.7601
646	Sub-Saharan Africa	Rwanda	1970	51.9769
800	Sub-Saharan Africa	Uganda	1970	50.7169
834	Sub-Saharan Africa	United Republic of Tanzania	1970	33.6645
894	Sub-Saharan Africa	Zambia	1970	49.9115
716	Sub-Saharan Africa	Zimbabwe	1970	50.6849
56	Western Europe	Belgium	1980	31.2765
250	Western Europe	France	1980	34.5028
278	Eastern Europe	German Democratic Republic (until 1990)	1980	37.8895
442	Western Europe	Luxembourg	1980	30.7028
528	Western Europe	Netherlands	1980	29.8
756	Western Europe	Switzerland	1980	37.4133
208	Western Europe	Denmark	1980	41.272
246	Western Europe	Finland	1980	35.752
372	Western Europe	Ireland	1980	42.7699
578	Western Europe	Norway	1980	29.8547
752	Western Europe	Sweden	1980	29.0287
826	Western Europe	United Kingdom	1980	33.9989
300	Western Europe	Greece	1980	36.0699
380	Western Europe	Italy	1980	39.0408
620	Western Europe	Portugal	1980	38.1457
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1980	31.8434
724	Western Europe	Spain	1980	40.8104
100	Eastern Europe	Bulgaria	1980	23.3344
200	Eastern Europe	Czechoslovakia (until 1993)	1980	25.2008
348	Eastern Europe	Hungary	1980	25.5569
616	Eastern Europe	Poland	1980	30.0677
804	Eastern Europe	Ukraine	1980	34.4299
810	Eastern Europe	USSR (until 1991)	1980	24.5186
124	Western Offshoots	Canada	1980	33.5152
840	Western Offshoots	United States of America	1980	36.8143
44	Latin America and Caribbean	Bahamas	1980	42.1437
52	Latin America and Caribbean	Barbados	1980	48.1486
214	Latin America and Caribbean	Dominican Republic	1980	43.29
332	Latin America and Caribbean	Haiti	1980	48.5928
388	Latin America and Caribbean	Jamaica	1980	33.0915
630	Latin America and Caribbean	Puerto Rico	1980	49.118
780	Latin America and Caribbean	Trinidad and Tobago	1980	41.4916
188	Latin America and Caribbean	Costa Rica	1980	45
222	Latin America and Caribbean	El Salvador	1980	48.4
320	Latin America and Caribbean	Guatemala	1980	48.3996
484	Latin America and Caribbean	Mexico	1980	51.2218
558	Latin America and Caribbean	Nicaragua	1980	48.7812
591	Latin America and Caribbean	Panama	1980	47.4634
32	Latin America and Caribbean	Argentina	1980	41.6
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1980	43.1324
76	Latin America and Caribbean	Brazil	1980	57.1502
152	Latin America and Caribbean	Chile	1980	54.71
170	Latin America and Caribbean	Colombia	1980	54.5241
604	Latin America and Caribbean	Peru	1980	52.3906
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1980	37.6789
36	Western Offshoots	Australia	1980	39.3364
554	Western Offshoots	New Zealand	1980	34.7818
242	South and South-East Asia	Fiji	1980	42.5
50	South and South-East Asia	Bangladesh	1980	38.185
356	South and South-East Asia	India	1980	31.2432
364	MENA	Iran (Islamic Republic of)	1980	39.4984
586	South and South-East Asia	Pakistan	1980	35.666
144	South and South-East Asia	Sri Lanka	1980	43.5593
156	East Asia	China	1980	29.5137
344	East Asia	Hong Kong China	1980	39.6835
392	East Asia	Japan	1980	37.2372
410	East Asia	Korea	1980	39.8523
9002	East Asia	Taiwan	1980	29.1798
360	South and South-East Asia	Indonesia	1980	40
458	South and South-East Asia	Malaysia	1980	51.0657
608	South and South-East Asia	Philippines	1980	45.18
702	South and South-East Asia	Singapore	1980	40.1161
764	South and South-East Asia	Thailand	1980	46.0455
400	MENA	Jordan	1980	36.8925
792	MENA	Turkey	1980	50.23
818	MENA	Egypt	1980	49.8512
504	MENA	Morocco	1980	39.6729
788	MENA	Tunisia	1980	37.1675
204	Sub-Saharan Africa	Benin	1980	50.4018
854	Sub-Saharan Africa	Burkina Faso	1980	47.8204
288	Sub-Saharan Africa	Ghana	1980	49.8365
466	Sub-Saharan Africa	Mali	1980	48.3725
566	Sub-Saharan Africa	Nigeria	1980	35.182
120	Sub-Saharan Africa	Cameroon	1980	38.3607
148	Sub-Saharan Africa	Chad	1980	52.6589
266	Sub-Saharan Africa	Gabon	1980	59.1208
710	Sub-Saharan Africa	South Africa	1980	67.0762
404	Sub-Saharan Africa	Kenya	1980	57.3
454	Sub-Saharan Africa	Malawi	1980	51.4951
646	Sub-Saharan Africa	Rwanda	1980	40.209
690	Sub-Saharan Africa	Seychelles	1980	46
800	Sub-Saharan Africa	Uganda	1980	51.7484
834	Sub-Saharan Africa	United Republic of Tanzania	1980	35.0602
894	Sub-Saharan Africa	Zambia	1980	51.2484
40	Western Europe	Austria	1990	31.4545
56	Western Europe	Belgium	1990	26.7425
250	Western Europe	France	1990	37.3953
278	Eastern Europe	German Democratic Republic (until 1990)	1990	48.8988
442	Western Europe	Luxembourg	1990	39.5114
528	Western Europe	Netherlands	1990	32.2
756	Western Europe	Switzerland	1990	38.7415
208	Western Europe	Denmark	1990	31.9809
233	Eastern Europe	Estonia	1990	21
246	Western Europe	Finland	1990	29.4738
372	Western Europe	Ireland	1990	39.3143
428	Eastern Europe	Latvia	1990	24
440	Eastern Europe	Lithuania	1990	24.8
578	Western Europe	Norway	1990	31.6466
752	Western Europe	Sweden	1990	30.6619
826	Western Europe	United Kingdom	1990	38.6248
300	Western Europe	Greece	1990	34.446
380	Western Europe	Italy	1990	32.7301
620	Western Europe	Portugal	1990	38.0886
705	Eastern Europe	Slovenia	1990	27.4988
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1990	40.7016
724	Western Europe	Spain	1990	33.9967
112	Eastern Europe	Belarus	1990	23.3
100	Eastern Europe	Bulgaria	1990	23.8518
203	Eastern Europe	Czech Republic	1990	25.1291
200	Eastern Europe	Czechoslovakia (until 1993)	1990	25.3129
348	Eastern Europe	Hungary	1990	26.9
616	Eastern Europe	Poland	1990	31
498	Eastern Europe	Republic of Moldova	1990	26.7
642	Eastern Europe	Romania	1990	27.5609
703	Eastern Europe	Slovakia	1990	21.6
804	Eastern Europe	Ukraine	1990	24.5342
810	Eastern Europe	USSR (until 1991)	1990	25.9
124	Western Offshoots	Canada	1990	31.8807
840	Western Offshoots	United States of America	1990	39.7199
44	Latin America and Caribbean	Bahamas	1990	44.5025
214	Latin America and Caribbean	Dominican Republic	1990	51
332	Latin America and Caribbean	Haiti	1990	46.6843
388	Latin America and Caribbean	Jamaica	1990	42.7591
630	Latin America and Caribbean	Puerto Rico	1990	49.8008
188	Latin America and Caribbean	Costa Rica	1990	46.1493
222	Latin America and Caribbean	El Salvador	1990	53
320	Latin America and Caribbean	Guatemala	1990	59.5628
340	Latin America and Caribbean	Honduras	1990	54
484	Latin America and Caribbean	Mexico	1990	48.4488
591	Latin America and Caribbean	Panama	1990	56.25
32	Latin America and Caribbean	Argentina	1990	43.12
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1990	42.8419
76	Latin America and Caribbean	Brazil	1990	58.6
152	Latin America and Caribbean	Chile	1990	54.7
170	Latin America and Caribbean	Colombia	1990	49.7577
218	Latin America and Caribbean	Ecuador	1990	50
604	Latin America and Caribbean	Peru	1990	46.43
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1990	44.4
36	Western Offshoots	Australia	1990	41.5715
554	Western Offshoots	New Zealand	1990	40.1069
50	South and South-East Asia	Bangladesh	1990	39.861
356	South and South-East Asia	India	1990	40.0008
586	South and South-East Asia	Pakistan	1990	40.3553
144	South and South-East Asia	Sri Lanka	1990	40.106
156	East Asia	China	1990	33.8562
344	East Asia	Hong Kong China	1990	43.6936
392	East Asia	Japan	1990	35.9
410	East Asia	Korea	1990	34.514
9002	East Asia	Taiwan	1990	32.0071
360	South and South-East Asia	Indonesia	1990	39
418	South and South-East Asia	Lao People's Democratic Republic	1990	40.1567
458	South and South-East Asia	Malaysia	1990	48.5231
608	South and South-East Asia	Philippines	1990	48.489
702	South and South-East Asia	Singapore	1990	39
764	South and South-East Asia	Thailand	1990	50.1896
704	South and South-East Asia	Viet Nam	1990	41.897
51	Eastern Europe	Armenia	1990	38.4487
31	Eastern Europe	Azerbaijan	1990	34.5
268	Eastern Europe	Georgia	1990	29.1
400	MENA	Jordan	1990	40.6504
792	MENA	Turkey	1990	44.196
886	MENA	Yemen (until 1990)	1990	43.0372
398	Eastern Europe	Kazakhstan	1990	29.7
417	Eastern Europe	Kyrgyzstan	1990	30.8
762	Eastern Europe	Tajikistan	1990	33.4
795	Eastern Europe	Turkmenistan	1990	30.8
860	Eastern Europe	Uzbekistan	1990	31.5
12	MENA	Algeria	1990	41.2892
818	MENA	Egypt	1990	54.3483
504	MENA	Morocco	1990	42.5127
788	MENA	Tunisia	1990	42.3449
384	Sub-Saharan Africa	Cote d'Ivoire	1990	41.0019
270	Sub-Saharan Africa	Gambia	1990	45.5628
288	Sub-Saharan Africa	Ghana	1990	41.2805
324	Sub-Saharan Africa	Guinea	1990	44.5975
624	Sub-Saharan Africa	Guinea-Bissau	1990	46.9917
478	Sub-Saharan Africa	Mauritania	1990	41.7183
562	Sub-Saharan Africa	Niger	1990	41.9472
566	Sub-Saharan Africa	Nigeria	1990	44.1133
686	Sub-Saharan Africa	Senegal	1990	46.4375
694	Sub-Saharan Africa	Sierra Leone	1990	45.7499
140	Sub-Saharan Africa	Central African Republic	1990	47.9155
72	Sub-Saharan Africa	Botswana	1990	41.1437
426	Sub-Saharan Africa	Lesotho	1990	58.2861
710	Sub-Saharan Africa	South Africa	1990	63
108	Sub-Saharan Africa	Burundi	1990	41.1525
404	Sub-Saharan Africa	Kenya	1990	48.7102
480	Sub-Saharan Africa	Mauritius	1990	41.7514
800	Sub-Saharan Africa	Uganda	1990	40.6137
834	Sub-Saharan Africa	United Republic of Tanzania	1990	47.8713
894	Sub-Saharan Africa	Zambia	1990	43.7394
716	Sub-Saharan Africa	Zimbabwe	1990	46.1734
56	Western Europe	Belgium	2000	32.482
250	Western Europe	France	2000	37.2396
276	Western Europe	Germany	2000	50.5753
528	Western Europe	Netherlands	2000	32.0505
756	Western Europe	Switzerland	2000	36.8288
208	Western Europe	Denmark	2000	39.2
233	Eastern Europe	Estonia	2000	38.1285
246	Western Europe	Finland	2000	27.4
372	Western Europe	Ireland	2000	45.2132
428	Eastern Europe	Latvia	2000	42.1674
440	Eastern Europe	Lithuania	2000	41.6515
578	Western Europe	Norway	2000	30.5029
752	Western Europe	Sweden	2000	34.6045
826	Western Europe	United Kingdom	2000	40.4656
8	Eastern Europe	Albania	2000	28.6445
191	Eastern Europe	Croatia	2000	39.3253
380	Western Europe	Italy	2000	36.72
891	Eastern Europe	Serbia and Montenegro (until 2006)	2000	31.3112
705	Eastern Europe	Slovenia	2000	26.8
724	Western Europe	Spain	2000	32.7284
112	Eastern Europe	Belarus	2000	35.179
100	Eastern Europe	Bulgaria	2000	49.055
203	Eastern Europe	Czech Republic	2000	31.3401
348	Eastern Europe	Hungary	2000	29.2208
616	Eastern Europe	Poland	2000	34.5
642	Eastern Europe	Romania	2000	33.4021
643	Eastern Europe	Russian Federation	2000	40.0111
703	Eastern Europe	Slovakia	2000	28.316
804	Eastern Europe	Ukraine	2000	32.909
124	Western Offshoots	Canada	2000	41.0614
840	Western Offshoots	United States of America	2000	43.8628
214	Latin America and Caribbean	Dominican Republic	2000	51.9268
332	Latin America and Caribbean	Haiti	2000	50.11
388	Latin America and Caribbean	Jamaica	2000	43.2427
630	Latin America and Caribbean	Puerto Rico	2000	55.8
188	Latin America and Caribbean	Costa Rica	2000	46.7327
320	Latin America and Caribbean	Guatemala	2000	54.753
340	Latin America and Caribbean	Honduras	2000	58.76
484	Latin America and Caribbean	Mexico	2000	46.76
558	Latin America and Caribbean	Nicaragua	2000	57.9586
591	Latin America and Caribbean	Panama	2000	57.55
32	Latin America and Caribbean	Argentina	2000	46.66
68	Latin America and Caribbean	Bolivia (Plurinational State of)	2000	61.9282
76	Latin America and Caribbean	Brazil	2000	61.2
152	Latin America and Caribbean	Chile	2000	55.1711
170	Latin America and Caribbean	Colombia	2000	57.4
218	Latin America and Caribbean	Ecuador	2000	55.9
328	Latin America and Caribbean	Guyana	2000	43.2
600	Latin America and Caribbean	Paraguay	2000	54.7429
604	Latin America and Caribbean	Peru	2000	50.55
858	Latin America and Caribbean	Uruguay	2000	42.2
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	2000	49.63
36	Western Offshoots	Australia	2000	44.2197
554	Western Offshoots	New Zealand	2000	37.396
50	South and South-East Asia	Bangladesh	2000	47.1986
356	South and South-East Asia	India	2000	47.3951
524	South and South-East Asia	Nepal	2000	43.8
144	South and South-East Asia	Sri Lanka	2000	45.95
156	East Asia	China	2000	44.4342
344	East Asia	Hong Kong China	2000	43.4
392	East Asia	Japan	2000	33.2732
410	East Asia	Korea	2000	31.57
9002	East Asia	Taiwan	2000	32.7764
360	South and South-East Asia	Indonesia	2000	50
458	South and South-East Asia	Malaysia	2000	48.9
608	South and South-East Asia	Philippines	2000	49.6
702	South and South-East Asia	Singapore	2000	45.77
764	South and South-East Asia	Thailand	2000	46.647
704	South and South-East Asia	Viet Nam	2000	43.5885
51	Eastern Europe	Armenia	2000	42.7132
268	Eastern Europe	Georgia	2000	48.9134
400	MENA	Jordan	2000	43.4541
792	MENA	Turkey	2000	46
398	Eastern Europe	Kazakhstan	2000	29.5
795	Eastern Europe	Turkmenistan	2000	46.3546
818	MENA	Egypt	2000	53.7782
504	MENA	Morocco	2000	46.0311
270	Sub-Saharan Africa	Gambia	2000	49.9
288	Sub-Saharan Africa	Ghana	2000	41.5112
566	Sub-Saharan Africa	Nigeria	2000	51.1555
710	Sub-Saharan Africa	South Africa	2000	54.52
231	Sub-Saharan Africa	Ethiopia (from 1993)	2000	47.0658
404	Sub-Saharan Africa	Kenya	2000	51.15
480	Sub-Saharan Africa	Mauritius	2000	41
834	Sub-Saharan Africa	United Republic of Tanzania	2000	44.28
894	Sub-Saharan Africa	Zambia	2000	49.8107
