Code	Region	Country	variable	value
258	South and South-East Asia	French Polynesia	1853	0
882	South and South-East Asia	Samoa	1853	0
776	South and South-East Asia	Tonga	1853	0
50	South and South-East Asia	Bangladesh	1853	4.01117
356	South and South-East Asia	India	1853	0
364	MENA	Iran (Islamic Republic of)	1853	0
524	South and South-East Asia	Nepal	1853	0
586	South and South-East Asia	Pakistan	1853	0
144	South and South-East Asia	Sri Lanka	1853	0
156	East Asia	China	1853	2.29941
344	East Asia	Hong Kong China	1853	0
392	East Asia	Japan	1853	2.98881
410	East Asia	Korea	1853	0
9002	East Asia	Taiwan	1853	0
96	South and South-East Asia	Brunei Darussalam	1853	0
116	South and South-East Asia	Cambodia	1853	0
360	South and South-East Asia	Indonesia	1853	5.37724
418	South and South-East Asia	Lao People's Democratic Republic	1853	0
458	South and South-East Asia	Malaysia	1853	0
104	South and South-East Asia	Myanmar	1853	0
608	South and South-East Asia	Philippines	1853	0
702	South and South-East Asia	Singapore	1853	0
764	South and South-East Asia	Thailand	1853	0
704	South and South-East Asia	Viet Nam	1853	0
48	MENA	Bahrain	1853	0
196	MENA	Cyprus	1853	0
368	MENA	Iraq	1853	0
376	MENA	Israel	1853	0
400	MENA	Jordan	1853	0
414	MENA	Kuwait	1853	0
422	MENA	Lebanon	1853	0
634	MENA	Qatar	1853	0
760	MENA	Syrian Arab Republic	1853	0
792	MENA	Turkey	1853	4.24601
886	MENA	Yemen (until 1990)	1853	0
12	MENA	Algeria	1853	0
818	MENA	Egypt	1853	0
504	MENA	Morocco	1853	0
736	MENA	Sudan (until 2011)	1853	0
788	MENA	Tunisia	1853	0
204	Sub-Saharan Africa	Benin	1853	0
854	Sub-Saharan Africa	Burkina Faso	1853	0
132	Sub-Saharan Africa	Cape Verde	1853	0
384	Sub-Saharan Africa	Cote d'Ivoire	1853	0
270	Sub-Saharan Africa	Gambia	1853	3.40482
288	Sub-Saharan Africa	Ghana	1853	1.84037
324	Sub-Saharan Africa	Guinea	1853	0
624	Sub-Saharan Africa	Guinea-Bissau	1853	0
430	Sub-Saharan Africa	Liberia	1853	0
466	Sub-Saharan Africa	Mali	1853	0
562	Sub-Saharan Africa	Niger	1853	0
566	Sub-Saharan Africa	Nigeria	1853	0
654	Sub-Saharan Africa	Saint Helena	1853	7.00672
686	Sub-Saharan Africa	Senegal	1853	0
694	Sub-Saharan Africa	Sierra Leone	1853	0
768	Sub-Saharan Africa	Togo	1853	0
140	Sub-Saharan Africa	Central African Republic	1853	0
148	Sub-Saharan Africa	Chad	1853	0
178	Sub-Saharan Africa	Congo	1853	0
180	Sub-Saharan Africa	Democratic Republic of the Congo	1853	0
266	Sub-Saharan Africa	Gabon	1853	0
72	Sub-Saharan Africa	Botswana	1853	0
426	Sub-Saharan Africa	Lesotho	1853	0
710	Sub-Saharan Africa	South Africa	1853	0
748	Sub-Saharan Africa	Swaziland	1853	0
108	Sub-Saharan Africa	Burundi	1853	0
174	Sub-Saharan Africa	Comoros	1853	0
262	Sub-Saharan Africa	Djibouti	1853	0
230	Sub-Saharan Africa	Ethiopia (until 1993)	1853	0
404	Sub-Saharan Africa	Kenya	1853	0
450	Sub-Saharan Africa	Madagascar	1853	0
454	Sub-Saharan Africa	Malawi	1853	0
480	Sub-Saharan Africa	Mauritius	1853	0
638	Sub-Saharan Africa	Réunion	1853	0
646	Sub-Saharan Africa	Rwanda	1853	0
690	Sub-Saharan Africa	Seychelles	1853	0
706	Sub-Saharan Africa	Somalia	1853	0
800	Sub-Saharan Africa	Uganda	1853	0
834	Sub-Saharan Africa	United Republic of Tanzania	1853	0
894	Sub-Saharan Africa	Zambia	1853	0
716	Sub-Saharan Africa	Zimbabwe	1853	0
40	Western Europe	Austria	1854	0
56	Western Europe	Belgium	1854	13.4163
250	Western Europe	France	1854	12.0985
276	Western Europe	Germany	1854	8.90968
442	Western Europe	Luxembourg	1854	0
528	Western Europe	Netherlands	1854	9.96047
756	Western Europe	Switzerland	1854	0
208	Western Europe	Denmark	1854	0
233	Eastern Europe	Estonia	1854	0
234	Western Europe	Faeroe Islands	1854	0
246	Western Europe	Finland	1854	0
352	Western Europe	Iceland	1854	0
372	Western Europe	Ireland	1854	0
833	Western Europe	Isle of Man	1854	0
428	Eastern Europe	Latvia	1854	0
578	Western Europe	Norway	1854	0
752	Western Europe	Sweden	1854	0
826	Western Europe	United Kingdom	1854	15.384
292	Western Europe	Gibraltar	1854	0
300	Western Europe	Greece	1854	0
380	Western Europe	Italy	1854	2.45785
470	Western Europe	Malta	1854	0
620	Western Europe	Portugal	1854	0
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1854	0
724	Western Europe	Spain	1854	18.7532
112	Eastern Europe	Belarus	1854	0
203	Eastern Europe	Czech Republic	1854	0
348	Eastern Europe	Hungary	1854	0
616	Eastern Europe	Poland	1854	4.84157
642	Eastern Europe	Romania	1854	0
643	Eastern Europe	Russian Federation	1854	0
60	Latin America and Caribbean	Bermuda	1854	0
124	Western Offshoots	Canada	1854	0
304	Western Europe	Greenland	1854	0
666	Latin America and Caribbean	Saint Pierre and Miquelon	1854	0
840	Western Offshoots	United States of America	1854	0
28	Latin America and Caribbean	Antigua and Barbuda	1854	0
44	Latin America and Caribbean	Bahamas	1854	0
52	Latin America and Caribbean	Barbados	1854	0
192	Latin America and Caribbean	Cuba	1854	0
531	Latin America and Caribbean	Curaçao	1854	0
212	Latin America and Caribbean	Dominica	1854	0
214	Latin America and Caribbean	Dominican Republic	1854	0
308	Latin America and Caribbean	Grenada	1854	0
312	Latin America and Caribbean	Guadeloupe	1854	0
332	Latin America and Caribbean	Haiti	1854	0
388	Latin America and Caribbean	Jamaica	1854	0
474	Latin America and Caribbean	Martinique	1854	0
500	Latin America and Caribbean	Montserrat	1854	0
630	Latin America and Caribbean	Puerto Rico	1854	0
659	Latin America and Caribbean	Saint Kitts and Nevis	1854	0
662	Latin America and Caribbean	Saint Lucia	1854	0
670	Latin America and Caribbean	Saint Vincent and the Grenadines	1854	0
780	Latin America and Caribbean	Trinidad and Tobago	1854	4.27917
850	Latin America and Caribbean	United States Virgin Islands	1854	0
84	Latin America and Caribbean	Belize	1854	0
188	Latin America and Caribbean	Costa Rica	1854	0
222	Latin America and Caribbean	El Salvador	1854	0
320	Latin America and Caribbean	Guatemala	1854	0
340	Latin America and Caribbean	Honduras	1854	0
484	Latin America and Caribbean	Mexico	1854	0
558	Latin America and Caribbean	Nicaragua	1854	0
591	Latin America and Caribbean	Panama	1854	0
32	Latin America and Caribbean	Argentina	1854	22.7712
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1854	0
76	Latin America and Caribbean	Brazil	1854	0
152	Latin America and Caribbean	Chile	1854	0
170	Latin America and Caribbean	Colombia	1854	0
218	Latin America and Caribbean	Ecuador	1854	0
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1854	0
254	Latin America and Caribbean	French Guiana	1854	0
328	Latin America and Caribbean	Guyana	1854	6.62523
600	Latin America and Caribbean	Paraguay	1854	0
604	Latin America and Caribbean	Peru	1854	4.05769
740	Latin America and Caribbean	Suriname	1854	0
858	Latin America and Caribbean	Uruguay	1854	0
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1854	0
36	Western Offshoots	Australia	1854	0
554	Western Offshoots	New Zealand	1854	0
242	South and South-East Asia	Fiji	1854	0
540	South and South-East Asia	New Caledonia	1854	0
598	South and South-East Asia	Papua New Guinea	1854	0
90	South and South-East Asia	Solomon Islands	1854	0
316	South and South-East Asia	Guam	1854	0
16	South and South-East Asia	American Samoa	1854	0
258	South and South-East Asia	French Polynesia	1854	0
882	South and South-East Asia	Samoa	1854	0
776	South and South-East Asia	Tonga	1854	0
50	South and South-East Asia	Bangladesh	1854	4.01117
356	South and South-East Asia	India	1854	0
364	MENA	Iran (Islamic Republic of)	1854	0
524	South and South-East Asia	Nepal	1854	0
586	South and South-East Asia	Pakistan	1854	0
144	South and South-East Asia	Sri Lanka	1854	0
156	East Asia	China	1854	1.77971
344	East Asia	Hong Kong China	1854	0
392	East Asia	Japan	1854	2.73206
410	East Asia	Korea	1854	0
9002	East Asia	Taiwan	1854	0
96	South and South-East Asia	Brunei Darussalam	1854	0
116	South and South-East Asia	Cambodia	1854	0
360	South and South-East Asia	Indonesia	1854	4.27217
418	South and South-East Asia	Lao People's Democratic Republic	1854	0
458	South and South-East Asia	Malaysia	1854	0
104	South and South-East Asia	Myanmar	1854	0
608	South and South-East Asia	Philippines	1854	0
702	South and South-East Asia	Singapore	1854	0
764	South and South-East Asia	Thailand	1854	0
704	South and South-East Asia	Viet Nam	1854	0
48	MENA	Bahrain	1854	0
196	MENA	Cyprus	1854	0
368	MENA	Iraq	1854	0
376	MENA	Israel	1854	0
400	MENA	Jordan	1854	0
414	MENA	Kuwait	1854	0
422	MENA	Lebanon	1854	0
634	MENA	Qatar	1854	0
760	MENA	Syrian Arab Republic	1854	0
792	MENA	Turkey	1854	4.24601
886	MENA	Yemen (until 1990)	1854	0
12	MENA	Algeria	1854	0
818	MENA	Egypt	1854	0
504	MENA	Morocco	1854	0
736	MENA	Sudan (until 2011)	1854	0
788	MENA	Tunisia	1854	0
204	Sub-Saharan Africa	Benin	1854	0
854	Sub-Saharan Africa	Burkina Faso	1854	0
132	Sub-Saharan Africa	Cape Verde	1854	0
384	Sub-Saharan Africa	Cote d'Ivoire	1854	0
270	Sub-Saharan Africa	Gambia	1854	5.50285
288	Sub-Saharan Africa	Ghana	1854	1.89742
324	Sub-Saharan Africa	Guinea	1854	0
624	Sub-Saharan Africa	Guinea-Bissau	1854	0
430	Sub-Saharan Africa	Liberia	1854	0
466	Sub-Saharan Africa	Mali	1854	0
562	Sub-Saharan Africa	Niger	1854	0
566	Sub-Saharan Africa	Nigeria	1854	0
654	Sub-Saharan Africa	Saint Helena	1854	5.42223
686	Sub-Saharan Africa	Senegal	1854	0
694	Sub-Saharan Africa	Sierra Leone	1854	4.30767
768	Sub-Saharan Africa	Togo	1854	0
140	Sub-Saharan Africa	Central African Republic	1854	0
148	Sub-Saharan Africa	Chad	1854	0
178	Sub-Saharan Africa	Congo	1854	0
180	Sub-Saharan Africa	Democratic Republic of the Congo	1854	0
266	Sub-Saharan Africa	Gabon	1854	0
72	Sub-Saharan Africa	Botswana	1854	0
426	Sub-Saharan Africa	Lesotho	1854	0
710	Sub-Saharan Africa	South Africa	1854	0
748	Sub-Saharan Africa	Swaziland	1854	0
108	Sub-Saharan Africa	Burundi	1854	0
174	Sub-Saharan Africa	Comoros	1854	0
262	Sub-Saharan Africa	Djibouti	1854	0
230	Sub-Saharan Africa	Ethiopia (until 1993)	1854	0
404	Sub-Saharan Africa	Kenya	1854	0
450	Sub-Saharan Africa	Madagascar	1854	0
454	Sub-Saharan Africa	Malawi	1854	0
480	Sub-Saharan Africa	Mauritius	1854	0
638	Sub-Saharan Africa	Réunion	1854	0
646	Sub-Saharan Africa	Rwanda	1854	0
690	Sub-Saharan Africa	Seychelles	1854	0
706	Sub-Saharan Africa	Somalia	1854	0
800	Sub-Saharan Africa	Uganda	1854	0
834	Sub-Saharan Africa	United Republic of Tanzania	1854	0
894	Sub-Saharan Africa	Zambia	1854	0
716	Sub-Saharan Africa	Zimbabwe	1854	0
40	Western Europe	Austria	1855	0
56	Western Europe	Belgium	1855	13.081
250	Western Europe	France	1855	11.3805
276	Western Europe	Germany	1855	8.36405
442	Western Europe	Luxembourg	1855	0
528	Western Europe	Netherlands	1855	9.38168
756	Western Europe	Switzerland	1855	0
208	Western Europe	Denmark	1855	0
233	Eastern Europe	Estonia	1855	0
234	Western Europe	Faeroe Islands	1855	0
246	Western Europe	Finland	1855	0
352	Western Europe	Iceland	1855	0
372	Western Europe	Ireland	1855	0
833	Western Europe	Isle of Man	1855	0
428	Eastern Europe	Latvia	1855	0
578	Western Europe	Norway	1855	0
752	Western Europe	Sweden	1855	0
826	Western Europe	United Kingdom	1855	15.1325
292	Western Europe	Gibraltar	1855	0
300	Western Europe	Greece	1855	0
380	Western Europe	Italy	1855	2.55745
470	Western Europe	Malta	1855	0
620	Western Europe	Portugal	1855	0
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1855	0
724	Western Europe	Spain	1855	17.4539
112	Eastern Europe	Belarus	1855	0
203	Eastern Europe	Czech Republic	1855	0
348	Eastern Europe	Hungary	1855	0
616	Eastern Europe	Poland	1855	7.70375
642	Eastern Europe	Romania	1855	0
643	Eastern Europe	Russian Federation	1855	0
60	Latin America and Caribbean	Bermuda	1855	0
124	Western Offshoots	Canada	1855	0
304	Western Europe	Greenland	1855	0
666	Latin America and Caribbean	Saint Pierre and Miquelon	1855	0
840	Western Offshoots	United States of America	1855	0
28	Latin America and Caribbean	Antigua and Barbuda	1855	0
44	Latin America and Caribbean	Bahamas	1855	0
52	Latin America and Caribbean	Barbados	1855	0
192	Latin America and Caribbean	Cuba	1855	0
531	Latin America and Caribbean	Curaçao	1855	0
212	Latin America and Caribbean	Dominica	1855	0
214	Latin America and Caribbean	Dominican Republic	1855	0
308	Latin America and Caribbean	Grenada	1855	0
312	Latin America and Caribbean	Guadeloupe	1855	0
332	Latin America and Caribbean	Haiti	1855	0
388	Latin America and Caribbean	Jamaica	1855	0
474	Latin America and Caribbean	Martinique	1855	0
500	Latin America and Caribbean	Montserrat	1855	0
630	Latin America and Caribbean	Puerto Rico	1855	0
659	Latin America and Caribbean	Saint Kitts and Nevis	1855	0
662	Latin America and Caribbean	Saint Lucia	1855	0
670	Latin America and Caribbean	Saint Vincent and the Grenadines	1855	0
780	Latin America and Caribbean	Trinidad and Tobago	1855	4.75442
850	Latin America and Caribbean	United States Virgin Islands	1855	0
84	Latin America and Caribbean	Belize	1855	0
188	Latin America and Caribbean	Costa Rica	1855	0
222	Latin America and Caribbean	El Salvador	1855	0
320	Latin America and Caribbean	Guatemala	1855	0
340	Latin America and Caribbean	Honduras	1855	0
484	Latin America and Caribbean	Mexico	1855	0
558	Latin America and Caribbean	Nicaragua	1855	0
591	Latin America and Caribbean	Panama	1855	0
32	Latin America and Caribbean	Argentina	1855	16.8571
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1855	0
76	Latin America and Caribbean	Brazil	1855	0
152	Latin America and Caribbean	Chile	1855	0
170	Latin America and Caribbean	Colombia	1855	0
218	Latin America and Caribbean	Ecuador	1855	0
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1855	0
254	Latin America and Caribbean	French Guiana	1855	0
328	Latin America and Caribbean	Guyana	1855	5.57458
600	Latin America and Caribbean	Paraguay	1855	0
604	Latin America and Caribbean	Peru	1855	4.05769
740	Latin America and Caribbean	Suriname	1855	0
858	Latin America and Caribbean	Uruguay	1855	0
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1855	0
36	Western Offshoots	Australia	1855	0
554	Western Offshoots	New Zealand	1855	0
242	South and South-East Asia	Fiji	1855	0
540	South and South-East Asia	New Caledonia	1855	0
598	South and South-East Asia	Papua New Guinea	1855	0
90	South and South-East Asia	Solomon Islands	1855	0
316	South and South-East Asia	Guam	1855	0
16	South and South-East Asia	American Samoa	1855	0
258	South and South-East Asia	French Polynesia	1855	0
882	South and South-East Asia	Samoa	1855	0
776	South and South-East Asia	Tonga	1855	0
50	South and South-East Asia	Bangladesh	1855	4.01117
356	South and South-East Asia	India	1855	0
364	MENA	Iran (Islamic Republic of)	1855	0
524	South and South-East Asia	Nepal	1855	0
586	South and South-East Asia	Pakistan	1855	0
144	South and South-East Asia	Sri Lanka	1855	0
156	East Asia	China	1855	1.77971
344	East Asia	Hong Kong China	1855	0
392	East Asia	Japan	1855	3.08671
410	East Asia	Korea	1855	0
9002	East Asia	Taiwan	1855	0
96	South and South-East Asia	Brunei Darussalam	1855	0
116	South and South-East Asia	Cambodia	1855	0
360	South and South-East Asia	Indonesia	1855	4.03658
418	South and South-East Asia	Lao People's Democratic Republic	1855	0
458	South and South-East Asia	Malaysia	1855	0
104	South and South-East Asia	Myanmar	1855	0
608	South and South-East Asia	Philippines	1855	0
702	South and South-East Asia	Singapore	1855	0
764	South and South-East Asia	Thailand	1855	0
704	South and South-East Asia	Viet Nam	1855	0
48	MENA	Bahrain	1855	0
196	MENA	Cyprus	1855	0
368	MENA	Iraq	1855	0
376	MENA	Israel	1855	0
400	MENA	Jordan	1855	0
414	MENA	Kuwait	1855	0
422	MENA	Lebanon	1855	0
634	MENA	Qatar	1855	0
760	MENA	Syrian Arab Republic	1855	0
792	MENA	Turkey	1855	4.24601
886	MENA	Yemen (until 1990)	1855	0
12	MENA	Algeria	1855	0
818	MENA	Egypt	1855	0
504	MENA	Morocco	1855	0
736	MENA	Sudan (until 2011)	1855	0
788	MENA	Tunisia	1855	0
204	Sub-Saharan Africa	Benin	1855	0
854	Sub-Saharan Africa	Burkina Faso	1855	0
132	Sub-Saharan Africa	Cape Verde	1855	0
384	Sub-Saharan Africa	Cote d'Ivoire	1855	0
270	Sub-Saharan Africa	Gambia	1855	5.00519
288	Sub-Saharan Africa	Ghana	1855	1.89742
324	Sub-Saharan Africa	Guinea	1855	0
624	Sub-Saharan Africa	Guinea-Bissau	1855	0
430	Sub-Saharan Africa	Liberia	1855	0
466	Sub-Saharan Africa	Mali	1855	0
562	Sub-Saharan Africa	Niger	1855	0
566	Sub-Saharan Africa	Nigeria	1855	0
654	Sub-Saharan Africa	Saint Helena	1855	5.39598
686	Sub-Saharan Africa	Senegal	1855	0
694	Sub-Saharan Africa	Sierra Leone	1855	2.33258
768	Sub-Saharan Africa	Togo	1855	0
140	Sub-Saharan Africa	Central African Republic	1855	0
148	Sub-Saharan Africa	Chad	1855	0
178	Sub-Saharan Africa	Congo	1855	0
180	Sub-Saharan Africa	Democratic Republic of the Congo	1855	0
266	Sub-Saharan Africa	Gabon	1855	0
72	Sub-Saharan Africa	Botswana	1855	0
426	Sub-Saharan Africa	Lesotho	1855	0
710	Sub-Saharan Africa	South Africa	1855	5.69632
748	Sub-Saharan Africa	Swaziland	1855	0
108	Sub-Saharan Africa	Burundi	1855	0
174	Sub-Saharan Africa	Comoros	1855	0
262	Sub-Saharan Africa	Djibouti	1855	0
230	Sub-Saharan Africa	Ethiopia (until 1993)	1855	0
404	Sub-Saharan Africa	Kenya	1855	0
450	Sub-Saharan Africa	Madagascar	1855	0
454	Sub-Saharan Africa	Malawi	1855	0
480	Sub-Saharan Africa	Mauritius	1855	0
638	Sub-Saharan Africa	Réunion	1855	0
646	Sub-Saharan Africa	Rwanda	1855	0
690	Sub-Saharan Africa	Seychelles	1855	0
706	Sub-Saharan Africa	Somalia	1855	0
800	Sub-Saharan Africa	Uganda	1855	0
834	Sub-Saharan Africa	United Republic of Tanzania	1855	0
894	Sub-Saharan Africa	Zambia	1855	0
716	Sub-Saharan Africa	Zimbabwe	1855	0
40	Western Europe	Austria	1856	0
56	Western Europe	Belgium	1856	13.7751
250	Western Europe	France	1856	11.3531
276	Western Europe	Germany	1856	8.58415
442	Western Europe	Luxembourg	1856	0
528	Western Europe	Netherlands	1856	9.92843
756	Western Europe	Switzerland	1856	0
208	Western Europe	Denmark	1856	0
233	Eastern Europe	Estonia	1856	0
234	Western Europe	Faeroe Islands	1856	0
246	Western Europe	Finland	1856	0
352	Western Europe	Iceland	1856	0
372	Western Europe	Ireland	1856	0
833	Western Europe	Isle of Man	1856	0
428	Eastern Europe	Latvia	1856	0
578	Western Europe	Norway	1856	0
752	Western Europe	Sweden	1856	0
826	Western Europe	United Kingdom	1856	15.16
292	Western Europe	Gibraltar	1856	0
300	Western Europe	Greece	1856	0
380	Western Europe	Italy	1856	2.54243
470	Western Europe	Malta	1856	0
620	Western Europe	Portugal	1856	0
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1856	0
724	Western Europe	Spain	1856	14.2958
112	Eastern Europe	Belarus	1856	0
203	Eastern Europe	Czech Republic	1856	0
348	Eastern Europe	Hungary	1856	0
616	Eastern Europe	Poland	1856	11.1968
642	Eastern Europe	Romania	1856	0
643	Eastern Europe	Russian Federation	1856	0
60	Latin America and Caribbean	Bermuda	1856	0
124	Western Offshoots	Canada	1856	0
304	Western Europe	Greenland	1856	0
666	Latin America and Caribbean	Saint Pierre and Miquelon	1856	0
840	Western Offshoots	United States of America	1856	0
28	Latin America and Caribbean	Antigua and Barbuda	1856	0
44	Latin America and Caribbean	Bahamas	1856	0
52	Latin America and Caribbean	Barbados	1856	0
192	Latin America and Caribbean	Cuba	1856	0
531	Latin America and Caribbean	Curaçao	1856	0
212	Latin America and Caribbean	Dominica	1856	0
214	Latin America and Caribbean	Dominican Republic	1856	0
308	Latin America and Caribbean	Grenada	1856	0
312	Latin America and Caribbean	Guadeloupe	1856	0
332	Latin America and Caribbean	Haiti	1856	0
388	Latin America and Caribbean	Jamaica	1856	0
474	Latin America and Caribbean	Martinique	1856	0
500	Latin America and Caribbean	Montserrat	1856	0
630	Latin America and Caribbean	Puerto Rico	1856	0
659	Latin America and Caribbean	Saint Kitts and Nevis	1856	0
662	Latin America and Caribbean	Saint Lucia	1856	0
670	Latin America and Caribbean	Saint Vincent and the Grenadines	1856	0
780	Latin America and Caribbean	Trinidad and Tobago	1856	3.54723
850	Latin America and Caribbean	United States Virgin Islands	1856	0
84	Latin America and Caribbean	Belize	1856	0
188	Latin America and Caribbean	Costa Rica	1856	0
222	Latin America and Caribbean	El Salvador	1856	0
320	Latin America and Caribbean	Guatemala	1856	0
340	Latin America and Caribbean	Honduras	1856	0
484	Latin America and Caribbean	Mexico	1856	0
558	Latin America and Caribbean	Nicaragua	1856	0
591	Latin America and Caribbean	Panama	1856	0
32	Latin America and Caribbean	Argentina	1856	18.1903
68	Latin America and Caribbean	Bolivia (Plurinational State of)	1856	0
76	Latin America and Caribbean	Brazil	1856	0
152	Latin America and Caribbean	Chile	1856	0
170	Latin America and Caribbean	Colombia	1856	0
218	Latin America and Caribbean	Ecuador	1856	0
238	Latin America and Caribbean	Falkland Islands (Malvinas)	1856	0
254	Latin America and Caribbean	French Guiana	1856	0
328	Latin America and Caribbean	Guyana	1856	5.88742
600	Latin America and Caribbean	Paraguay	1856	0
604	Latin America and Caribbean	Peru	1856	4.05769
740	Latin America and Caribbean	Suriname	1856	0
858	Latin America and Caribbean	Uruguay	1856	0
862	Latin America and Caribbean	Venezuela (Bolivarian Republic of)	1856	0
36	Western Offshoots	Australia	1856	0
554	Western Offshoots	New Zealand	1856	0
242	South and South-East Asia	Fiji	1856	0
540	South and South-East Asia	New Caledonia	1856	0
598	South and South-East Asia	Papua New Guinea	1856	0
90	South and South-East Asia	Solomon Islands	1856	0
316	South and South-East Asia	Guam	1856	0
16	South and South-East Asia	American Samoa	1856	0
258	South and South-East Asia	French Polynesia	1856	0
882	South and South-East Asia	Samoa	1856	0
776	South and South-East Asia	Tonga	1856	0
50	South and South-East Asia	Bangladesh	1856	4.01117
356	South and South-East Asia	India	1856	0
364	MENA	Iran (Islamic Republic of)	1856	0
524	South and South-East Asia	Nepal	1856	0
586	South and South-East Asia	Pakistan	1856	0
144	South and South-East Asia	Sri Lanka	1856	0
156	East Asia	China	1856	1.15403
344	East Asia	Hong Kong China	1856	0
392	East Asia	Japan	1856	2.94748
410	East Asia	Korea	1856	0
9002	East Asia	Taiwan	1856	0
96	South and South-East Asia	Brunei Darussalam	1856	0
116	South and South-East Asia	Cambodia	1856	0
360	South and South-East Asia	Indonesia	1856	4.93247
418	South and South-East Asia	Lao People's Democratic Republic	1856	0
458	South and South-East Asia	Malaysia	1856	0
104	South and South-East Asia	Myanmar	1856	0
608	South and South-East Asia	Philippines	1856	0
702	South and South-East Asia	Singapore	1856	0
764	South and South-East Asia	Thailand	1856	0
704	South and South-East Asia	Viet Nam	1856	0
48	MENA	Bahrain	1856	0
196	MENA	Cyprus	1856	0
368	MENA	Iraq	1856	0
376	MENA	Israel	1856	0
400	MENA	Jordan	1856	0
414	MENA	Kuwait	1856	0
422	MENA	Lebanon	1856	0
634	MENA	Qatar	1856	0
760	MENA	Syrian Arab Republic	1856	0
792	MENA	Turkey	1856	4.29805
886	MENA	Yemen (until 1990)	1856	0
12	MENA	Algeria	1856	0
818	MENA	Egypt	1856	0
504	MENA	Morocco	1856	0
736	MENA	Sudan (until 2011)	1856	0
788	MENA	Tunisia	1856	0
204	Sub-Saharan Africa	Benin	1856	0
854	Sub-Saharan Africa	Burkina Faso	1856	0
132	Sub-Saharan Africa	Cape Verde	1856	0
384	Sub-Saharan Africa	Cote d'Ivoire	1856	0
270	Sub-Saharan Africa	Gambia	1856	5.00519
288	Sub-Saharan Africa	Ghana	1856	1.25117
324	Sub-Saharan Africa	Guinea	1856	0
624	Sub-Saharan Africa	Guinea-Bissau	1856	0
430	Sub-Saharan Africa	Liberia	1856	0
466	Sub-Saharan Africa	Mali	1856	0
562	Sub-Saharan Africa	Niger	1856	0
566	Sub-Saharan Africa	Nigeria	1856	0
654	Sub-Saharan Africa	Saint Helena	1856	6.95166
686	Sub-Saharan Africa	Senegal	1856	0
694	Sub-Saharan Africa	Sierra Leone	1856	2.33307
768	Sub-Saharan Africa	Togo	1856	0
140	Sub-Saharan Africa	Central African Republic	1856	0
148	Sub-Saharan Africa	Chad	1856	0
178	Sub-Saharan Africa	Congo	1856	0
180	Sub-Saharan Africa	Democratic Republic of the Congo	1856	0
266	Sub-Saharan Africa	Gabon	1856	0
72	Sub-Saharan Africa	Botswana	1856	0
426	Sub-Saharan Africa	Lesotho	1856	0
710	Sub-Saharan Africa	South Africa	1856	5.22603
748	Sub-Saharan Africa	Swaziland	1856	0
108	Sub-Saharan Africa	Burundi	1856	0
174	Sub-Saharan Africa	Comoros	1856	0
262	Sub-Saharan Africa	Djibouti	1856	0
230	Sub-Saharan Africa	Ethiopia (until 1993)	1856	0
404	Sub-Saharan Africa	Kenya	1856	0
450	Sub-Saharan Africa	Madagascar	1856	0
454	Sub-Saharan Africa	Malawi	1856	0
480	Sub-Saharan Africa	Mauritius	1856	4.78154
638	Sub-Saharan Africa	Réunion	1856	0
646	Sub-Saharan Africa	Rwanda	1856	0
690	Sub-Saharan Africa	Seychelles	1856	0
706	Sub-Saharan Africa	Somalia	1856	0
800	Sub-Saharan Africa	Uganda	1856	0
834	Sub-Saharan Africa	United Republic of Tanzania	1856	0
894	Sub-Saharan Africa	Zambia	1856	0
716	Sub-Saharan Africa	Zimbabwe	1856	0
40	Western Europe	Austria	1857	0
56	Western Europe	Belgium	1857	15.3052
250	Western Europe	France	1857	12.3427
276	Western Europe	Germany	1857	10.448
442	Western Europe	Luxembourg	1857	0
528	Western Europe	Netherlands	1857	9.96424
756	Western Europe	Switzerland	1857	0
208	Western Europe	Denmark	1857	0
233	Eastern Europe	Estonia	1857	0
234	Western Europe	Faeroe Islands	1857	0
246	Western Europe	Finland	1857	0
352	Western Europe	Iceland	1857	0
372	Western Europe	Ireland	1857	0
833	Western Europe	Isle of Man	1857	0
428	Eastern Europe	Latvia	1857	0
578	Western Europe	Norway	1857	0
752	Western Europe	Sweden	1857	0
826	Western Europe	United Kingdom	1857	15.6587
292	Western Europe	Gibraltar	1857	0
300	Western Europe	Greece	1857	0
380	Western Europe	Italy	1857	2.97401
470	Western Europe	Malta	1857	0
620	Western Europe	Portugal	1857	0
890	Eastern Europe	Socialist Federal Republic of Yugoslavia (until 1992)	1857	0
724	Western Europe	Spain	1857	15.2648
112	Eastern Europe	Belarus	1857	0
203	Eastern Europe	Czech Republic	1857	0
348	Eastern Europe	Hungary	1857	0
616	Eastern Europe	Poland	1857	9.57944
642	Eastern Europe	Romania	1857	0
643	Eastern Europe	Russian Federation	1857	0
60	Latin America and Caribbean	Bermuda	1857	0
124	Western Offshoots	Canada	1857	0
304	Western Europe	Greenland	1857	0
