"iso3"	"country"	"region"	"variable"	"value"
"CYP"	"Cyprus"	"MENA"	"1870"	4
NA	"Democratic Yemen (until 1990)"	"MENA"	"1870"	4
"GEO"	"Georgia"	"Eastern Europe"	"1870"	4
"IRQ"	"Iraq"	"MENA"	"1870"	4
"ISR"	"Israel"	"MENA"	"1870"	4
"JOR"	"Jordan"	"MENA"	"1870"	4
"KWT"	"Kuwait"	"MENA"	"1870"	4
"LBN"	"Lebanon"	"MENA"	"1870"	4
"PSE"	"Palestinian Authority"	"MENA"	"1870"	4
"OMN"	"Oman"	"MENA"	"1870"	4
"QAT"	"Qatar"	"MENA"	"1870"	4
"SAU"	"Saudi Arabia"	"MENA"	"1870"	4
"SYR"	"Syrian Arab Republic"	"MENA"	"1870"	4
"TUR"	"Turkey"	"MENA"	"1870"	4
"ARE"	"United Arab Emirates"	"MENA"	"1870"	4
NA	"Yemen (until 1990)"	"MENA"	"1870"	4
"YEM"	"Yemen"	"MENA"	"1870"	4
"KAZ"	"Kazakhstan"	"Eastern Europe"	"1870"	4
"KGZ"	"Kyrgyzstan"	"Eastern Europe"	"1870"	4
"TJK"	"Tajikistan"	"Eastern Europe"	"1870"	4
"TKM"	"Turkmenistan"	"Eastern Europe"	"1870"	4
"UZB"	"Uzbekistan"	"Eastern Europe"	"1870"	4
"DZA"	"Algeria"	"MENA"	"1870"	4
"EGY"	"Egypt"	"MENA"	"1870"	4
"LBY"	"Libya"	"MENA"	"1870"	4
"MAR"	"Morocco"	"MENA"	"1870"	4
"SSD"	"South Sudan"	"MENA"	"1870"	4
NA	"Sudan (North)"	"MENA"	"1870"	4
"SDN"	"Sudan (until 2011)"	"MENA"	"1870"	4
"TUN"	"Tunisia"	"MENA"	"1870"	4
"ESH"	"Western Sahara"	"MENA"	"1870"	4
"BEN"	"Benin"	"Sub-Saharan Africa"	"1870"	4
"BFA"	"Burkina Faso"	"Sub-Saharan Africa"	"1870"	4
"CPV"	"Cape Verde"	"Sub-Saharan Africa"	"1870"	4
"CIV"	"Cote d'Ivoire"	"Sub-Saharan Africa"	"1870"	4
"GMB"	"Gambia"	"Sub-Saharan Africa"	"1870"	4
"GHA"	"Ghana"	"Sub-Saharan Africa"	"1870"	4
"GIN"	"Guinea"	"Sub-Saharan Africa"	"1870"	4
"GNB"	"Guinea-Bissau"	"Sub-Saharan Africa"	"1870"	4
"LBR"	"Liberia"	"Sub-Saharan Africa"	"1870"	4
"MLI"	"Mali"	"Sub-Saharan Africa"	"1870"	4
"MRT"	"Mauritania"	"Sub-Saharan Africa"	"1870"	4
"NER"	"Niger"	"Sub-Saharan Africa"	"1870"	4
"NGA"	"Nigeria"	"Sub-Saharan Africa"	"1870"	4
"SHN"	"Saint Helena"	"Sub-Saharan Africa"	"1870"	4
"SEN"	"Senegal"	"Sub-Saharan Africa"	"1870"	4
"SLE"	"Sierra Leone"	"Sub-Saharan Africa"	"1870"	4
"TGO"	"Togo"	"Sub-Saharan Africa"	"1870"	4
"AGO"	"Angola"	"Sub-Saharan Africa"	"1870"	4
"CMR"	"Cameroon"	"Sub-Saharan Africa"	"1870"	4
"CAF"	"Central African Republic"	"Sub-Saharan Africa"	"1870"	4
"TCD"	"Chad"	"Sub-Saharan Africa"	"1870"	4
"COG"	"Congo"	"Sub-Saharan Africa"	"1870"	4
"COD"	"Democratic Republic of the Congo"	"Sub-Saharan Africa"	"1870"	4
"GNQ"	"Equatorial Guinea"	"Sub-Saharan Africa"	"1870"	4
"GAB"	"Gabon"	"Sub-Saharan Africa"	"1870"	4
"STP"	"Sao Tome and Principe"	"Sub-Saharan Africa"	"1870"	4
"BWA"	"Botswana"	"Sub-Saharan Africa"	"1870"	4
"LSO"	"Lesotho"	"Sub-Saharan Africa"	"1870"	4
"NAM"	"Namibia"	"Sub-Saharan Africa"	"1870"	4
"ZAF"	"South Africa"	"Sub-Saharan Africa"	"1870"	4
"SWZ"	"Swaziland"	"Sub-Saharan Africa"	"1870"	4
"BDI"	"Burundi"	"Sub-Saharan Africa"	"1870"	4
"COM"	"Comoros"	"Sub-Saharan Africa"	"1870"	4
"DJI"	"Djibouti"	"Sub-Saharan Africa"	"1870"	4
"ERI"	"Eritrea"	"Sub-Saharan Africa"	"1870"	4
NA	"Ethiopia (until 1993)"	"Sub-Saharan Africa"	"1870"	4
"ETH"	"Ethiopia (from 1993)"	"Sub-Saharan Africa"	"1870"	4
"KEN"	"Kenya"	"Sub-Saharan Africa"	"1870"	4
"MDG"	"Madagascar"	"Sub-Saharan Africa"	"1870"	4
"MWI"	"Malawi"	"Sub-Saharan Africa"	"1870"	4
"MUS"	"Mauritius"	"Sub-Saharan Africa"	"1870"	4
"MYT"	"Mayotte"	"Sub-Saharan Africa"	"1870"	4
"MOZ"	"Mozambique"	"Sub-Saharan Africa"	"1870"	4
"REU"	"R_union"	"Sub-Saharan Africa"	"1870"	4
"RWA"	"Rwanda"	"Sub-Saharan Africa"	"1870"	4
"SYC"	"Seychelles"	"Sub-Saharan Africa"	"1870"	4
"SOM"	"Somalia"	"Sub-Saharan Africa"	"1870"	4
"UGA"	"Uganda"	"Sub-Saharan Africa"	"1870"	4
"TZA"	"United Republic of Tanzania"	"Sub-Saharan Africa"	"1870"	4
"ZMB"	"Zambia"	"Sub-Saharan Africa"	"1870"	4
"ZWE"	"Zimbabwe"	"Sub-Saharan Africa"	"1870"	4
"TWN"	"Taiwan"	"East Asia"	"1870"	4
"XKS"	"Kosovo"	"Eastern Europe"	"1870"	4
"AUT"	"Austria"	"Western Europe"	"1910"	3
"BEL"	"Belgium"	"Western Europe"	"1910"	3
NA	"Federal Republic of Germany (until 1990)"	"Western Europe"	"1910"	3
"FRA"	"France"	"Western Europe"	"1910"	3
NA	"German Democratic Republic (until 1990)"	"Eastern Europe"	"1910"	3
"DEU"	"Germany"	"Western Europe"	"1910"	3
"LIE"	"Liechtenstein"	"Western Europe"	"1910"	3
"LUX"	"Luxembourg"	"Western Europe"	"1910"	3
"MCO"	"Monaco"	"Western Europe"	"1910"	3
"NLD"	"Netherlands"	"Western Europe"	"1910"	3
"CHE"	"Switzerland"	"Western Europe"	"1910"	3
"ALA"	"Åland Islands"	"Western Europe"	"1910"	3
NA	"Channel Islands"	"Western Europe"	"1910"	3
"DNK"	"Denmark"	"Western Europe"	"1910"	3
"EST"	"Estonia"	"Eastern Europe"	"1910"	3
"FRO"	"Faeroe Islands"	"Western Europe"	"1910"	3
"FIN"	"Finland"	"Western Europe"	"1910"	3
"GGY"	"Guernsey"	"Western Europe"	"1910"	3
"ISL"	"Iceland"	"Western Europe"	"1910"	3
"IRL"	"Ireland"	"Western Europe"	"1910"	3
"IMN"	"Isle of Man"	"Western Europe"	"1910"	3
"JEY"	"Jersey"	"Western Europe"	"1910"	3
"LVA"	"Latvia"	"Eastern Europe"	"1910"	3
"LTU"	"Lithuania"	"Eastern Europe"	"1910"	3
"NOR"	"Norway"	"Western Europe"	"1910"	3
NA	"Sark"	"Western Europe"	"1910"	3
"SJM"	"Svalbard and Jan Mayen Islands"	"Western Europe"	"1910"	3
"SWE"	"Sweden"	"Western Europe"	"1910"	3
"GBR"	"United Kingdom"	"Western Europe"	"1910"	3
"ALB"	"Albania"	"Eastern Europe"	"1910"	3
"AND"	"Andorra"	"Western Europe"	"1910"	3
"BIH"	"Bosnia and Herzegovina"	"Eastern Europe"	"1910"	3
"HRV"	"Croatia"	"Eastern Europe"	"1910"	3
"GIB"	"Gibraltar"	"Western Europe"	"1910"	3
"GRC"	"Greece"	"Western Europe"	"1910"	3
"VAT"	"Holy See"	"Western Europe"	"1910"	3
"ITA"	"Italy"	"Western Europe"	"1910"	3
"MLT"	"Malta"	"Western Europe"	"1910"	3
"MNE"	"Montenegro"	"Eastern Europe"	"1910"	3
"PRT"	"Portugal"	"Western Europe"	"1910"	3
"SMR"	"San Marino"	"Western Europe"	"1910"	3
"SRB"	"Serbia"	"Eastern Europe"	"1910"	3
NA	"Serbia and Montenegro (until 2006)"	"Eastern Europe"	"1910"	3
"SVN"	"Slovenia"	"Eastern Europe"	"1910"	3
NA	"Socialist Federal Republic of Yugoslavia (until 1992)"	"Eastern Europe"	"1910"	3
"ESP"	"Spain"	"Western Europe"	"1910"	3
"MKD"	"Former Yugoslav Republic of Macedonia"	"Eastern Europe"	"1910"	3
"BLR"	"Belarus"	"Eastern Europe"	"1910"	3
"BGR"	"Bulgaria"	"Eastern Europe"	"1910"	3
"CZE"	"Czech Republic"	"Eastern Europe"	"1910"	3
NA	"Czechoslovakia (until 1993)"	"Eastern Europe"	"1910"	3
"HUN"	"Hungary"	"Eastern Europe"	"1910"	3
"POL"	"Poland"	"Eastern Europe"	"1910"	3
"MDA"	"Republic of Moldova"	"Eastern Europe"	"1910"	3
"ROU"	"Romania"	"Eastern Europe"	"1910"	3
"RUS"	"Russian Federation"	"Eastern Europe"	"1910"	3
"SVK"	"Slovakia"	"Eastern Europe"	"1910"	3
"UKR"	"Ukraine"	"Eastern Europe"	"1910"	3
NA	"USSR (until 1991)"	"Eastern Europe"	"1910"	3
"BMU"	"Bermuda"	"Latin America and Caribbean"	"1910"	3
"CAN"	"Canada"	"Western Offshoots"	"1910"	3
"GRL"	"Greenland"	"Western Europe"	"1910"	3
"SPM"	"Saint Pierre and Miquelon"	"Latin America and Caribbean"	"1910"	3
"USA"	"United States of America"	"Western Offshoots"	"1910"	3
"AIA"	"Anguilla"	"Latin America and Caribbean"	"1910"	3
"ATG"	"Antigua and Barbuda"	"Latin America and Caribbean"	"1910"	3
"ABW"	"Aruba"	"Latin America and Caribbean"	"1910"	3
"BHS"	"Bahamas"	"Latin America and Caribbean"	"1910"	3
"BRB"	"Barbados"	"Latin America and Caribbean"	"1910"	3
NA	"Bonaire, Saint Eustatius and Saba"	"Latin America and Caribbean"	"1910"	3
"VGB"	"British Virgin Islands"	"Latin America and Caribbean"	"1910"	3
"CYM"	"Cayman Islands"	"Latin America and Caribbean"	"1910"	3
"CUB"	"Cuba"	"Latin America and Caribbean"	"1910"	3
"CUW"	"Curaçao"	"Latin America and Caribbean"	"1910"	3
"DMA"	"Dominica"	"Latin America and Caribbean"	"1910"	3
"DOM"	"Dominican Republic"	"Latin America and Caribbean"	"1910"	3
"GRD"	"Grenada"	"Latin America and Caribbean"	"1910"	3
"GLP"	"Guadeloupe"	"Latin America and Caribbean"	"1910"	3
"HTI"	"Haiti"	"Latin America and Caribbean"	"1910"	3
"JAM"	"Jamaica"	"Latin America and Caribbean"	"1910"	3
"MTQ"	"Martinique"	"Latin America and Caribbean"	"1910"	3
"MSR"	"Montserrat"	"Latin America and Caribbean"	"1910"	3
"ANT"	"Netherlands Antilles (until 2010)"	"Latin America and Caribbean"	"1910"	3
"PRI"	"Puerto Rico"	"Latin America and Caribbean"	"1910"	3
"BLM"	"Saint-Barth_lemy"	"Latin America and Caribbean"	"1910"	3
"KNA"	"Saint Kitts and Nevis"	"Latin America and Caribbean"	"1910"	3
"LCA"	"Saint Lucia"	"Latin America and Caribbean"	"1910"	3
"MAF"	"Saint Martin (French part)"	"Latin America and Caribbean"	"1910"	3
"VCT"	"Saint Vincent and the Grenadines"	"Latin America and Caribbean"	"1910"	3
"SXM"	"Sint Maarten (Dutch part)"	"Latin America and Caribbean"	"1910"	3
"TTO"	"Trinidad and Tobago"	"Latin America and Caribbean"	"1910"	3
"TCA"	"Turks and Caicos Islands"	"Latin America and Caribbean"	"1910"	3
"VIR"	"United States Virgin Islands"	"Latin America and Caribbean"	"1910"	3
"BLZ"	"Belize"	"Latin America and Caribbean"	"1910"	3
"CRI"	"Costa Rica"	"Latin America and Caribbean"	"1910"	3
"SLV"	"El Salvador"	"Latin America and Caribbean"	"1910"	3
"GTM"	"Guatemala"	"Latin America and Caribbean"	"1910"	3
"HND"	"Honduras"	"Latin America and Caribbean"	"1910"	3
"MEX"	"Mexico"	"Latin America and Caribbean"	"1910"	3
"NIC"	"Nicaragua"	"Latin America and Caribbean"	"1910"	3
"PAN"	"Panama"	"Latin America and Caribbean"	"1910"	3
"ARG"	"Argentina"	"Latin America and Caribbean"	"1910"	3
"BOL"	"Bolivia (Plurinational State of)"	"Latin America and Caribbean"	"1910"	3
"BRA"	"Brazil"	"Latin America and Caribbean"	"1910"	3
"CHL"	"Chile"	"Latin America and Caribbean"	"1910"	3
"COL"	"Colombia"	"Latin America and Caribbean"	"1910"	3
"ECU"	"Ecuador"	"Latin America and Caribbean"	"1910"	3
"FLK"	"Falkland Islands (Malvinas)"	"Latin America and Caribbean"	"1910"	3
"GUF"	"French Guiana"	"Latin America and Caribbean"	"1910"	3
"GUY"	"Guyana"	"Latin America and Caribbean"	"1910"	3
"PRY"	"Paraguay"	"Latin America and Caribbean"	"1910"	3
"PER"	"Peru"	"Latin America and Caribbean"	"1910"	3
"SUR"	"Suriname"	"Latin America and Caribbean"	"1910"	3
"URY"	"Uruguay"	"Latin America and Caribbean"	"1910"	3
"VEN"	"Venezuela (Bolivarian Republic of)"	"Latin America and Caribbean"	"1910"	3
"AUS"	"Australia"	"Western Offshoots"	"1910"	3
"NZL"	"New Zealand"	"Western Offshoots"	"1910"	3
"NFK"	"Norfolk Island"	"South and South-East Asia"	"1910"	3
"FJI"	"Fiji"	"South and South-East Asia"	"1910"	3
"NCL"	"New Caledonia"	"South and South-East Asia"	"1910"	3
"PNG"	"Papua New Guinea"	"South and South-East Asia"	"1910"	3
"SLB"	"Solomon Islands"	"South and South-East Asia"	"1910"	3
"VUT"	"Vanuatu"	"South and South-East Asia"	"1910"	3
"GUM"	"Guam"	"South and South-East Asia"	"1910"	3
"KIR"	"Kiribati"	"South and South-East Asia"	"1910"	3
"MHL"	"Marshall Islands"	"South and South-East Asia"	"1910"	3
"FSM"	"Micronesia (Federated States of)"	"South and South-East Asia"	"1910"	3
"NRU"	"Nauru"	"South and South-East Asia"	"1910"	3
"MNP"	"Northern Mariana Islands"	"South and South-East Asia"	"1910"	3
NA	"Pacific Islands (Trust Territory) (1947-1986)"	"South and South-East Asia"	"1910"	3
"PLW"	"Palau"	"South and South-East Asia"	"1910"	3
"ASM"	"American Samoa"	"South and South-East Asia"	"1910"	3
"COK"	"Cook Islands"	"South and South-East Asia"	"1910"	3
"PYF"	"French Polynesia"	"South and South-East Asia"	"1910"	3
"NIU"	"Niue"	"South and South-East Asia"	"1910"	3
"PCN"	"Pitcairn"	"South and South-East Asia"	"1910"	3
"WSM"	"Samoa"	"South and South-East Asia"	"1910"	3
NA	"Tokelau"	"South and South-East Asia"	"1910"	3
"TON"	"Tonga"	"South and South-East Asia"	"1910"	3
"TUV"	"Tuvalu"	"South and South-East Asia"	"1910"	3
"WLF"	"Wallis and Futuna Islands"	"South and South-East Asia"	"1910"	3
"AFG"	"Afghanistan"	"South and South-East Asia"	"1910"	3
"BGD"	"Bangladesh"	"South and South-East Asia"	"1910"	3
"BTN"	"Bhutan"	"South and South-East Asia"	"1910"	3
"IND"	"India"	"South and South-East Asia"	"1910"	3
"IRN"	"Iran (Islamic Republic of)"	"MENA"	"1910"	3
"MDV"	"Maldives"	"South and South-East Asia"	"1910"	3
"NPL"	"Nepal"	"South and South-East Asia"	"1910"	3
"PAK"	"Pakistan"	"South and South-East Asia"	"1910"	3
"LKA"	"Sri Lanka"	"South and South-East Asia"	"1910"	3
"CHN"	"China"	"East Asia"	"1910"	3
"HKG"	"Hong Kong China"	"East Asia"	"1910"	3
"MAC"	"China, Macao Special Administrative Region"	"East Asia"	"1910"	3
"PRK"	"Democratic People's Republic of Korea"	"East Asia"	"1910"	3
"JPN"	"Japan"	"East Asia"	"1910"	3
"MNG"	"Mongolia"	"East Asia"	"1910"	3
"KOR"	"Korea"	"East Asia"	"1910"	3
"BRN"	"Brunei Darussalam"	"South and South-East Asia"	"1910"	3
"KHM"	"Cambodia"	"South and South-East Asia"	"1910"	3
"IDN"	"Indonesia"	"South and South-East Asia"	"1910"	3
"LAO"	"Lao People's Democratic Republic"	"South and South-East Asia"	"1910"	3
"MYS"	"Malaysia"	"South and South-East Asia"	"1910"	3
"MMR"	"Myanmar"	"South and South-East Asia"	"1910"	3
"PHL"	"Philippines"	"South and South-East Asia"	"1910"	3
"SGP"	"Singapore"	"South and South-East Asia"	"1910"	3
"THA"	"Thailand"	"South and South-East Asia"	"1910"	3
"TLS"	"Timor-Leste"	"South and South-East Asia"	"1910"	3
"VNM"	"Viet Nam"	"South and South-East Asia"	"1910"	3
"ARM"	"Armenia"	"Eastern Europe"	"1910"	3
"AZE"	"Azerbaijan"	"Eastern Europe"	"1910"	3
"BHR"	"Bahrain"	"MENA"	"1910"	3
"CYP"	"Cyprus"	"MENA"	"1910"	3
NA	"Democratic Yemen (until 1990)"	"MENA"	"1910"	3
"GEO"	"Georgia"	"Eastern Europe"	"1910"	3
"IRQ"	"Iraq"	"MENA"	"1910"	3
"ISR"	"Israel"	"MENA"	"1910"	3
"JOR"	"Jordan"	"MENA"	"1910"	3
"KWT"	"Kuwait"	"MENA"	"1910"	3
"LBN"	"Lebanon"	"MENA"	"1910"	3
"PSE"	"Palestinian Authority"	"MENA"	"1910"	3
"OMN"	"Oman"	"MENA"	"1910"	3
"QAT"	"Qatar"	"MENA"	"1910"	3
"SAU"	"Saudi Arabia"	"MENA"	"1910"	3
"SYR"	"Syrian Arab Republic"	"MENA"	"1910"	3
"TUR"	"Turkey"	"MENA"	"1910"	3
"ARE"	"United Arab Emirates"	"MENA"	"1910"	3
NA	"Yemen (until 1990)"	"MENA"	"1910"	3
"YEM"	"Yemen"	"MENA"	"1910"	3
"KAZ"	"Kazakhstan"	"Eastern Europe"	"1910"	3
"KGZ"	"Kyrgyzstan"	"Eastern Europe"	"1910"	3
"TJK"	"Tajikistan"	"Eastern Europe"	"1910"	3
"TKM"	"Turkmenistan"	"Eastern Europe"	"1910"	3
"UZB"	"Uzbekistan"	"Eastern Europe"	"1910"	3
"DZA"	"Algeria"	"MENA"	"1910"	3
"EGY"	"Egypt"	"MENA"	"1910"	3
"LBY"	"Libya"	"MENA"	"1910"	3
"MAR"	"Morocco"	"MENA"	"1910"	3
"SSD"	"South Sudan"	"MENA"	"1910"	3
NA	"Sudan (North)"	"MENA"	"1910"	3
"SDN"	"Sudan (until 2011)"	"MENA"	"1910"	3
"TUN"	"Tunisia"	"MENA"	"1910"	3
"ESH"	"Western Sahara"	"MENA"	"1910"	3
"BEN"	"Benin"	"Sub-Saharan Africa"	"1910"	4
"BFA"	"Burkina Faso"	"Sub-Saharan Africa"	"1910"	4
"CPV"	"Cape Verde"	"Sub-Saharan Africa"	"1910"	4
"CIV"	"Cote d'Ivoire"	"Sub-Saharan Africa"	"1910"	4
"GMB"	"Gambia"	"Sub-Saharan Africa"	"1910"	4
"GHA"	"Ghana"	"Sub-Saharan Africa"	"1910"	4
"GIN"	"Guinea"	"Sub-Saharan Africa"	"1910"	4
"GNB"	"Guinea-Bissau"	"Sub-Saharan Africa"	"1910"	4
"LBR"	"Liberia"	"Sub-Saharan Africa"	"1910"	4
"MLI"	"Mali"	"Sub-Saharan Africa"	"1910"	4
"MRT"	"Mauritania"	"Sub-Saharan Africa"	"1910"	4
"NER"	"Niger"	"Sub-Saharan Africa"	"1910"	4
"NGA"	"Nigeria"	"Sub-Saharan Africa"	"1910"	4
"SHN"	"Saint Helena"	"Sub-Saharan Africa"	"1910"	4
"SEN"	"Senegal"	"Sub-Saharan Africa"	"1910"	4
"SLE"	"Sierra Leone"	"Sub-Saharan Africa"	"1910"	4
"TGO"	"Togo"	"Sub-Saharan Africa"	"1910"	4
"AGO"	"Angola"	"Sub-Saharan Africa"	"1910"	4
"CMR"	"Cameroon"	"Sub-Saharan Africa"	"1910"	4
"CAF"	"Central African Republic"	"Sub-Saharan Africa"	"1910"	4
"TCD"	"Chad"	"Sub-Saharan Africa"	"1910"	4
"COG"	"Congo"	"Sub-Saharan Africa"	"1910"	4
"COD"	"Democratic Republic of the Congo"	"Sub-Saharan Africa"	"1910"	4
"GNQ"	"Equatorial Guinea"	"Sub-Saharan Africa"	"1910"	4
"GAB"	"Gabon"	"Sub-Saharan Africa"	"1910"	4
"STP"	"Sao Tome and Principe"	"Sub-Saharan Africa"	"1910"	4
"BWA"	"Botswana"	"Sub-Saharan Africa"	"1910"	4
"LSO"	"Lesotho"	"Sub-Saharan Africa"	"1910"	4
"NAM"	"Namibia"	"Sub-Saharan Africa"	"1910"	4
"ZAF"	"South Africa"	"Sub-Saharan Africa"	"1910"	4
"SWZ"	"Swaziland"	"Sub-Saharan Africa"	"1910"	4
"BDI"	"Burundi"	"Sub-Saharan Africa"	"1910"	4
"COM"	"Comoros"	"Sub-Saharan Africa"	"1910"	4
"DJI"	"Djibouti"	"Sub-Saharan Africa"	"1910"	4
"ERI"	"Eritrea"	"Sub-Saharan Africa"	"1910"	4
NA	"Ethiopia (until 1993)"	"Sub-Saharan Africa"	"1910"	4
"ETH"	"Ethiopia (from 1993)"	"Sub-Saharan Africa"	"1910"	4
"KEN"	"Kenya"	"Sub-Saharan Africa"	"1910"	4
"MDG"	"Madagascar"	"Sub-Saharan Africa"	"1910"	4
"MWI"	"Malawi"	"Sub-Saharan Africa"	"1910"	4
"MUS"	"Mauritius"	"Sub-Saharan Africa"	"1910"	4
"MYT"	"Mayotte"	"Sub-Saharan Africa"	"1910"	4
"MOZ"	"Mozambique"	"Sub-Saharan Africa"	"1910"	4
"REU"	"R_union"	"Sub-Saharan Africa"	"1910"	4
"RWA"	"Rwanda"	"Sub-Saharan Africa"	"1910"	4
"SYC"	"Seychelles"	"Sub-Saharan Africa"	"1910"	4
"SOM"	"Somalia"	"Sub-Saharan Africa"	"1910"	4
"UGA"	"Uganda"	"Sub-Saharan Africa"	"1910"	4
"TZA"	"United Republic of Tanzania"	"Sub-Saharan Africa"	"1910"	4
"ZMB"	"Zambia"	"Sub-Saharan Africa"	"1910"	4
"ZWE"	"Zimbabwe"	"Sub-Saharan Africa"	"1910"	4
"TWN"	"Taiwan"	"East Asia"	"1910"	3
"XKS"	"Kosovo"	"Eastern Europe"	"1910"	3
"AUT"	"Austria"	"Western Europe"	"1950"	2.5
"BEL"	"Belgium"	"Western Europe"	"1950"	2.5
NA	"Federal Republic of Germany (until 1990)"	"Western Europe"	"1950"	2.5
"FRA"	"France"	"Western Europe"	"1950"	2.5
NA	"German Democratic Republic (until 1990)"	"Eastern Europe"	"1950"	3
"DEU"	"Germany"	"Western Europe"	"1950"	2.5
"LIE"	"Liechtenstein"	"Western Europe"	"1950"	2.5
"LUX"	"Luxembourg"	"Western Europe"	"1950"	2.5
"MCO"	"Monaco"	"Western Europe"	"1950"	2.5
"NLD"	"Netherlands"	"Western Europe"	"1950"	2.5
"CHE"	"Switzerland"	"Western Europe"	"1950"	2.5
"ALA"	"Åland Islands"	"Western Europe"	"1950"	2.5
NA	"Channel Islands"	"Western Europe"	"1950"	2.5
"DNK"	"Denmark"	"Western Europe"	"1950"	2.5
"EST"	"Estonia"	"Eastern Europe"	"1950"	3
"FRO"	"Faeroe Islands"	"Western Europe"	"1950"	2.5
"FIN"	"Finland"	"Western Europe"	"1950"	2.5
"GGY"	"Guernsey"	"Western Europe"	"1950"	2.5
"ISL"	"Iceland"	"Western Europe"	"1950"	2.5
"IRL"	"Ireland"	"Western Europe"	"1950"	2.5
"IMN"	"Isle of Man"	"Western Europe"	"1950"	2.5
"JEY"	"Jersey"	"Western Europe"	"1950"	2.5
"LVA"	"Latvia"	"Eastern Europe"	"1950"	3
"LTU"	"Lithuania"	"Eastern Europe"	"1950"	3
"NOR"	"Norway"	"Western Europe"	"1950"	2.5
NA	"Sark"	"Western Europe"	"1950"	2.5
"SJM"	"Svalbard and Jan Mayen Islands"	"Western Europe"	"1950"	2.5
"SWE"	"Sweden"	"Western Europe"	"1950"	2.5
"GBR"	"United Kingdom"	"Western Europe"	"1950"	2.5
"ALB"	"Albania"	"Eastern Europe"	"1950"	3
"AND"	"Andorra"	"Western Europe"	"1950"	2.5
"BIH"	"Bosnia and Herzegovina"	"Eastern Europe"	"1950"	3
"HRV"	"Croatia"	"Eastern Europe"	"1950"	3
"GIB"	"Gibraltar"	"Western Europe"	"1950"	2.5
"GRC"	"Greece"	"Western Europe"	"1950"	2.5
"VAT"	"Holy See"	"Western Europe"	"1950"	2.5
"ITA"	"Italy"	"Western Europe"	"1950"	2.5
"MLT"	"Malta"	"Western Europe"	"1950"	2.5
"MNE"	"Montenegro"	"Eastern Europe"	"1950"	3
"PRT"	"Portugal"	"Western Europe"	"1950"	2.5
"SMR"	"San Marino"	"Western Europe"	"1950"	2.5
"SRB"	"Serbia"	"Eastern Europe"	"1950"	3
NA	"Serbia and Montenegro (until 2006)"	"Eastern Europe"	"1950"	3
"SVN"	"Slovenia"	"Eastern Europe"	"1950"	3
NA	"Socialist Federal Republic of Yugoslavia (until 1992)"	"Eastern Europe"	"1950"	3
"ESP"	"Spain"	"Western Europe"	"1950"	2.5
"MKD"	"Former Yugoslav Republic of Macedonia"	"Eastern Europe"	"1950"	3
"BLR"	"Belarus"	"Eastern Europe"	"1950"	3
"BGR"	"Bulgaria"	"Eastern Europe"	"1950"	3
"CZE"	"Czech Republic"	"Eastern Europe"	"1950"	3
NA	"Czechoslovakia (until 1993)"	"Eastern Europe"	"1950"	3
"HUN"	"Hungary"	"Eastern Europe"	"1950"	3
"POL"	"Poland"	"Eastern Europe"	"1950"	3
"MDA"	"Republic of Moldova"	"Eastern Europe"	"1950"	3
"ROU"	"Romania"	"Eastern Europe"	"1950"	3
"RUS"	"Russian Federation"	"Eastern Europe"	"1950"	3
"SVK"	"Slovakia"	"Eastern Europe"	"1950"	3
"UKR"	"Ukraine"	"Eastern Europe"	"1950"	3
NA	"USSR (until 1991)"	"Eastern Europe"	"1950"	3
"BMU"	"Bermuda"	"Latin America and Caribbean"	"1950"	3
"CAN"	"Canada"	"Western Offshoots"	"1950"	2.5
"GRL"	"Greenland"	"Western Europe"	"1950"	2.5
"SPM"	"Saint Pierre and Miquelon"	"Latin America and Caribbean"	"1950"	3
"USA"	"United States of America"	"Western Offshoots"	"1950"	2.5
"AIA"	"Anguilla"	"Latin America and Caribbean"	"1950"	3
"ATG"	"Antigua and Barbuda"	"Latin America and Caribbean"	"1950"	3
"ABW"	"Aruba"	"Latin America and Caribbean"	"1950"	3
"BHS"	"Bahamas"	"Latin America and Caribbean"	"1950"	3
"BRB"	"Barbados"	"Latin America and Caribbean"	"1950"	3
NA	"Bonaire, Saint Eustatius and Saba"	"Latin America and Caribbean"	"1950"	3
"VGB"	"British Virgin Islands"	"Latin America and Caribbean"	"1950"	3
"CYM"	"Cayman Islands"	"Latin America and Caribbean"	"1950"	3
"CUB"	"Cuba"	"Latin America and Caribbean"	"1950"	3
"CUW"	"Curaçao"	"Latin America and Caribbean"	"1950"	3
"DMA"	"Dominica"	"Latin America and Caribbean"	"1950"	3
"DOM"	"Dominican Republic"	"Latin America and Caribbean"	"1950"	3
"GRD"	"Grenada"	"Latin America and Caribbean"	"1950"	3
"GLP"	"Guadeloupe"	"Latin America and Caribbean"	"1950"	3
"HTI"	"Haiti"	"Latin America and Caribbean"	"1950"	3
"JAM"	"Jamaica"	"Latin America and Caribbean"	"1950"	3
"MTQ"	"Martinique"	"Latin America and Caribbean"	"1950"	3
"MSR"	"Montserrat"	"Latin America and Caribbean"	"1950"	3
"ANT"	"Netherlands Antilles (until 2010)"	"Latin America and Caribbean"	"1950"	3
"PRI"	"Puerto Rico"	"Latin America and Caribbean"	"1950"	3
"BLM"	"Saint-Barth_lemy"	"Latin America and Caribbean"	"1950"	3
"KNA"	"Saint Kitts and Nevis"	"Latin America and Caribbean"	"1950"	3
"LCA"	"Saint Lucia"	"Latin America and Caribbean"	"1950"	3
